Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Revenue_Growth,Expense_Growth,Profit_Growth
2011-04-01,North,Laptops,98922.30497425231,93675.84328477194,25072.742689988158,69,183,42,15,7110.436720168008,11970.618037550856,33664.20257739218,2011,0.014306052794105018,0.32913280332555983,0.3543310283813621
2016-10-01,North,Smartwatches,85143.1561694472,78402.48824838955,16806.920567033427,73,407,38,13,8651.379579340457,6888.225818737038,45723.12079868505,2016,-0.13929263787769175,-0.16304475626605053,-0.32967363104856384
2017-10-01,South,Headphones,123459.64157150924,74010.04449700046,15536.932504795715,59,250,39,19,5425.144797513379,10225.256568721565,45056.86247056062,2017,0.5284635165599627,0.22432757470121656,-0.08222840572752543
2013-12-01,West,Smartphones,114341.14653825508,82571.92773039416,20233.75494153421,61,648,30,4,5423.786137822227,9142.98962222178,42695.40805358772,2013,0.014737943896546923,0.2640925008896806,-0.34868628072275165
2021-06-01,West,Smartphones,142749.08891151153,81144.10332960606,24083.832093951594,26,478,11,2,6474.860315670977,19645.32250990369,30666.459602498187,2021,0.24844899000336684,-0.017291886480476637,0.19027991411096212
2016-10-01,South,Laptops,84845.97485519917,72059.97759611336,20818.26555954178,69,557,49,3,7682.270969938905,14873.943091395422,12603.326148572463,2016,-0.31276347658878145,-0.026348678941358283,0.33992122017109216
2013-02-01,South,Speakers,86990.52373236061,74994.7602963903,17654.866325172654,86,452,49,14,2811.70706927178,11156.841213851125,23378.939299517733,2013,0.025275788047946834,0.040726944389658515,-0.15195306378053297
2020-07-01,East,Smartphones,101150.02200488576,90960.94523123132,15501.609391917067,90,763,31,4,9656.735954953914,18176.80598530424,34868.81924541182,2020,-0.09434600556273587,0.4671971908973056,-0.2871238742284167
2011-07-01,North,Smartphones,85490.83014870042,92371.5981121,11565.541389209062,63,967,16,16,1828.481325635068,5957.669147970435,35504.28795849545,2011,0.0040834048782651955,0.17817176694002934,-0.31185838934142807
2023-08-01,East,Smartphones,110752.39607039178,67427.16296860718,17718.734563566988,19,475,21,11,1207.9006592607811,10013.86613248416,43962.91947202566,2023,0.09493200174531058,-0.25872402933807515,0.1430254830705504
2015-03-01,South,Smartwatches,98980.9374645554,99195.10932488414,19235.430821005302,34,307,25,13,4229.122663306256,12718.891562789237,25175.75864254108,2015,0.13783586093911904,0.32269386464935024,0.08952571300860246
2016-05-01,East,Smartphones,90229.3859660063,110135.86084700371,22769.802792825343,27,661,47,1,7312.914437070951,5808.134013370171,47464.88543952039,2016,-0.1853053372438237,0.6334049364983796,0.2850693547633074
2024-06-01,South,Tablets,121752.09129228824,75629.74918998226,14164.46311307917,73,831,26,13,9802.674677639165,7187.881723772277,16529.41071950352,2024,0.230055952297755,-0.23756574588491586,-0.2636264170589089
2020-11-01,East,Headphones,63008.22979117223,75270.18900280083,23340.93799868451,88,559,30,15,9394.844102617511,18425.71318695156,11994.63327123544,2020,-0.3016883677462858,-0.31656965838435547,0.025083010645973847
2018-06-01,East,Smartphones,110842.26353677837,66526.60504627001,17029.20785795807,68,503,43,7,7196.387025639102,7694.389826354053,17067.644483196513,2018,0.7591712051606936,-0.11616264117797648,-0.27041458835468246
2015-05-01,West,Speakers,88977.350642606,69971.18026052453,17431.14702559083,36,658,17,5,4928.911476229854,18824.853517345207,28492.926037132067,2015,-0.37668708556338304,-0.13769235977255545,-0.2762303375313564
2019-12-01,South,Speakers,116335.12947847357,84852.07642611676,26243.59883316252,67,629,46,6,6362.216091548726,6441.050925217616,42916.339385125706,2019,-0.04449173526564132,0.12194047097747185,0.8527775196032477
2017-07-01,East,Smartphones,121125.11416130594,114754.30844869337,7613.257968642585,70,584,46,9,9717.915629546773,18323.224470485584,16153.453639229934,2017,0.09277012482802327,0.7249385921449087,-0.5529294120933073
2010-08-01,North,Smartphones,54472.98925894876,90925.09577656182,13865.85530393872,92,221,49,6,3389.509595507371,11805.674406624728,31927.45840235625,2010,-0.36282067720947475,-0.015659600625104853,0.19889375147417732
2024-11-01,East,Tablets,95767.55242491556,75017.9220501125,20228.22779178295,88,893,27,6,5304.526450420995,13598.980922953351,41063.65633707328,2024,-0.20935015757855935,-0.34627359038416416,1.6569739098686505
2016-01-01,East,Smartphones,101163.83255973212,73629.09190423918,19975.145021406694,80,219,34,2,7236.115216455324,9224.334548452603,11394.46463412694,2016,0.05634768768939158,-0.018513311325066728,-0.012511366442049976
2021-02-01,North,Smartphones,52843.28513600454,70042.14597061978,11490.077446822155,52,350,21,6,1092.68993914593,9100.095606953906,11660.801434956227,2021,-0.029917655430971135,-0.22967201329388243,-0.17134015933670566
2018-11-01,South,Headphones,104555.01654418952,95898.4648780159,17528.964755699722,89,938,31,10,4431.352754945161,12382.001720125269,29623.647508200327,2018,-0.10126015234687824,0.13018406758162904,-0.33206703596042697
2017-05-01,West,Speakers,89438.94185091204,76351.49722390462,24790.0759186635,97,398,24,5,6111.209803084107,10337.1096135455,17305.851178807883,2017,0.005187738283646048,0.09118492698885716,0.4221712364808212
2013-03-01,West,Tablets,75885.45367538166,86814.03810001648,14185.847831478191,96,146,11,12,9108.264513864844,6165.444993234741,28022.759824324352,2013,-0.15153900409648202,0.13703124701575842,-0.42776101702866476
2019-05-01,West,Speakers,86990.21831821984,76448.79540794063,25403.7613844918,20,696,8,6,9927.978954401571,10305.24856870576,11757.419593399449,2019,0.14633588000068465,-0.11939592857245374,0.7907820305333617
2012-04-01,North,Tablets,83533.72727093681,111770.63767667244,16419.19871465854,97,398,35,6,6006.919656049332,8820.592815228572,49074.82601100197,2012,0.5807822518214614,0.5957626101798237,0.42898938589832114
2018-01-01,East,Speakers,88582.85371255374,71987.1745173431,10635.379701579346,14,995,34,8,9501.222587225237,17744.592523372405,36167.55417135777,2018,-0.12436241815720017,-0.022299845678275254,-0.4675693372848224
2013-01-01,South,Smartphones,103702.46781905086,69449.66553062118,24095.42759619826,67,771,35,17,1893.3896364739303,17577.92559033328,37467.83994731032,2013,-0.008154068100389433,-0.2758000285097154,0.37460642610758765
2021-05-01,East,Speakers,119624.93060128862,72774.19404935946,21253.458878874768,48,618,8,18,7311.437424756385,7122.1915937679205,30389.14788822669,2021,0.35042985846295527,0.010932774307272686,0.9983733045016385
2016-10-01,West,Speakers,98443.28100352234,86360.14837894976,12670.316871880668,57,344,22,11,4604.989280161345,15951.03699277535,42996.40723275228,2016,0.1316592015369582,0.12964694758263828,-0.5012424860983186
2014-08-01,East,Tablets,122055.16141323977,101520.41856131757,17286.105102562906,89,826,24,1,7758.761118077525,11762.582501155546,43336.31139991219,2014,0.02031542087201821,0.39500574190434645,-0.18666861704356652
2017-01-01,North,Laptops,79080.85032218827,86392.51369824978,28624.815408519014,29,823,44,7,8809.511903186296,18027.59667632002,16363.62685876858,2017,-0.053306336185692915,-0.2270553743446998,0.7433746863032777
2010-02-01,North,Tablets,103057.78533201283,90598.63669971588,23291.76171222225,90,823,44,8,1483.5185628304478,9109.83537284193,40735.81461468291,2010,0.30319520986608794,0.048686197697142664,-0.1863087541416807
2014-10-01,South,Tablets,142132.23096352146,88513.70675982811,25576.930296326136,28,899,27,3,9419.26189291344,6321.750475842926,32666.993275947345,2014,0.3705771323738045,0.2745015556741792,0.06148480636889064
2018-11-01,South,Tablets,68188.70473650086,55024.75051907735,14308.411657877225,69,317,42,19,1613.4057329072775,17007.45459061532,40495.402860998336,2018,-0.5202446040968594,-0.37834768723017376,-0.4405735366948049
2020-03-01,West,Smartwatches,67424.84542122124,79757.92957196552,26126.39225833493,35,862,13,16,7780.585352500682,18025.37467245612,46747.98205478541,2020,-0.31508941256428913,-0.0764498316748321,1.0620156956230065
2023-12-01,South,Smartwatches,125599.43406666975,75243.64031273476,12880.234950901366,88,443,20,8,1621.6278252391871,17607.667064255547,23403.84693467937,2023,0.841938991978497,0.36745082172880394,-0.09981378374654204
2023-08-01,East,Smartwatches,104410.5026387056,77881.53063002968,13038.40399323998,34,932,25,6,8755.13950156523,9939.494267128728,32836.461647907345,2023,-0.14456298750689445,-0.23284860588917067,-0.2457292191688193
2019-06-01,North,Tablets,87969.999166804,67657.20349589249,24175.596567424265,24,413,13,2,2844.8332731252995,5462.979410071355,41499.31646774556,2019,-0.1464012264245903,-0.25322051235562715,0.037946243230636556
2018-11-01,North,Laptops,77406.52728989001,93024.61726066448,13344.597855253232,93,792,29,12,4906.632980837323,7094.232949613703,49470.74367613027,2018,-0.12008039078054433,0.37494032348398876,-0.4480137101049001
2013-01-01,North,Tablets,99280.22794284872,80727.10125630136,27587.804772610645,30,703,40,6,9393.588160931513,18790.533068799283,34503.05105231767,2013,0.28258212089842205,-0.1321963622801502,1.0673387892127777
2016-07-01,South,Smartphones,102671.5818056076,80636.47917455599,13737.950610583086,56,829,47,14,8128.605958557329,10461.038045674435,38849.1204955344,2016,-0.18254741696440901,0.07167168998478823,0.0665916159876958
2017-08-01,North,Laptops,102770.5457220944,77791.52415711609,15139.688359121545,44,389,18,7,8071.977232651022,18203.124930814207,43853.80229152589,2017,0.035156222458059716,-0.03636420797354134,-0.4512180840806759
2011-06-01,North,Smartwatches,77211.05164948906,70560.49977866934,25765.857817753706,53,701,21,9,7869.970604516875,19712.197080625578,40051.25257724541,2011,-0.2487044696806583,-0.09295388484537459,0.701875045679522
2018-02-01,North,Speakers,93261.02154742678,53269.3826709476,16896.239451155554,15,296,32,7,6124.915808768926,10935.706103956516,47693.28076486264,2018,0.20787140642506619,-0.24505377884169832,-0.3442392032640431
2015-03-01,West,Speakers,88638.3410730958,84075.26027400623,23975.77412252536,84,795,49,15,9562.870408342054,16646.69068437886,19188.37219538357,2015,0.31462431273439506,0.05413042596780526,-0.08231592462305903
2022-06-01,West,Headphones,112928.87782793018,81703.78318645127,14433.068180352182,32,677,45,12,8484.721540733546,7536.716861421419,46311.83101684133,2022,0.2740409676079467,-0.028206598229088775,-0.39801450803658334
2021-07-01,South,Laptops,78391.01145811862,88013.62668608957,18616.996302372267,48,515,12,17,4962.592875610028,10756.231762926564,18284.229851169475,2021,-0.2364877400395018,0.09148647841585533,0.35515091224964723
2010-04-01,North,Smartwatches,101520.55546360787,81084.70760087731,23704.32458128413,82,709,18,15,7683.003510178601,15577.737567106637,32605.118729559435,2010,0.0885636226060511,0.5221634555397208,0.40293493412008696
2021-03-01,South,Laptops,152684.5283527181,63810.65279214923,15771.379410232788,27,405,19,15,9982.967264835745,8106.655451190305,30915.859190474795,2021,0.947730045992476,-0.27499121221606915,-0.15285048382250987
2015-01-01,North,Laptops,77025.39042682183,68078.05085069386,25113.63422678998,49,577,43,14,8839.004202363489,9796.938996441626,43253.26825396194,2015,-0.24128281139642538,-0.16040825865964792,0.059453693382961026
2018-11-01,North,Speakers,85054.74044190056,100091.80123843292,18198.57246209361,45,635,29,11,1011.0069224949274,13457.410596949409,25941.88892918568,2018,0.10424289926458785,0.4702506900197594,-0.2753508991271254
2014-06-01,North,Tablets,98122.75093802408,84784.04243106509,20600.455840623286,37,319,15,11,7640.9756417465715,15368.175047794011,15727.314441135752,2014,0.15364235347999267,-0.15293718983938132,0.13198196636206694
2017-04-01,South,Smartphones,41154.91175754358,92048.24405305908,14986.687392341142,73,785,33,13,9080.934981288608,10353.182874505945,38271.827362398384,2017,-0.7304578780734666,0.4425215857435012,-0.04975417796255177
2015-08-01,South,Headphones,71463.45085760452,93783.74589915936,16148.191288803784,92,998,7,13,3949.773448550957,10652.060633709729,34265.27996071665,2015,0.7364501053633159,0.018854263478398137,0.07750237701336338
2020-09-01,North,Smartwatches,106213.8510008652,65244.08466223937,15779.288223833986,67,856,43,8,9797.426704252302,6648.023196488835,43082.729907090856,2020,0.08245896069456493,-0.23046739938960759,-0.23403208424554123
2014-07-01,East,Laptops,96486.59758467026,74892.42700084017,16955.13364990136,47,725,26,7,4611.694290717493,19760.930992335983,40345.230382416485,2014,-0.07589183897959606,-0.038380134609693584,0.30039947057109795
2010-03-01,South,Headphones,121094.1431508729,90215.19931597338,27731.015259239302,88,877,41,13,4790.592360358572,14183.541946569923,45793.00855895184,2010,0.6944905640249686,-0.03805080026365171,0.7172830543855628
2023-10-01,West,Laptops,95237.5032331005,67766.97384478248,25603.94957299788,53,453,45,11,2447.8488348013752,12954.913482385591,43564.70330666332,2023,-0.15665943853427844,-0.17057728293761432,0.7739782874339001
2020-01-01,South,Speakers,93477.11673607762,73876.32662401992,22258.99788844364,85,834,24,19,1869.351234767813,8170.299178212615,37441.45228456419,2020,-0.22806244543459742,-0.18110997720824773,-0.19732481193498752
2020-09-01,North,Smartphones,85942.58449676761,72209.49679255656,16706.908821301648,11,919,23,6,5829.361302494938,12320.454599842473,28628.293760191387,2020,-0.19085332386575893,0.10675928961799785,0.058787226921080515
2018-06-01,East,Speakers,93143.09843781976,68928.23461703522,15789.605226956037,82,334,17,8,6424.979679037248,11709.66734322428,10814.573068903912,2018,-0.03465247226607271,-0.07963678869344204,-0.06874191893804993
2013-02-01,North,Headphones,75768.24363606374,78047.76911959866,15151.928539911163,44,405,31,19,4302.068652022599,8878.385382363746,22303.74462393159,2013,-0.1183853257413563,0.08085186279325951,-0.09307408677587636
2017-01-01,West,Smartwatches,97050.68194070423,72712.5185542678,18480.831312827508,10,209,23,5,6459.484646798426,11694.11728637846,39100.89354289844,2017,0.019038494774121117,0.0729786860604531,-0.2782038856881076
2023-01-01,South,Laptops,80574.86372221536,74021.81400437758,21400.64607283743,55,413,20,10,4552.037672846098,8052.953631305889,12380.121095356404,2023,-0.13802579138475513,0.001969336958212553,-0.03856201523123581
2021-01-01,South,Smartphones,75784.69157506619,84026.95026673941,23071.357788042656,69,112,6,1,8813.664861759957,15653.37705003905,40263.78635347358,2021,-0.059449956548030425,0.13516469971635847,0.07806828399100363
2017-08-01,North,Speakers,87210.8512499719,94971.32287246684,20072.04083291045,72,736,5,12,9584.408299876715,18631.77703399973,30655.341990312143,2017,0.1510211543093205,0.21683584225110786,0.32471855183578713
2011-09-01,North,Headphones,109023.05639477246,91468.6855954841,22827.24060333934,54,926,7,7,6341.866384481742,5038.834707370492,44711.43268070261,2011,0.2501088434772911,-0.03688099913787968,0.1372655522856161
2019-01-01,West,Speakers,102845.11015115828,82646.14123508205,24679.756524103213,66,266,28,8,8580.47034706536,13343.846360852542,36392.64239152773,2019,0.059705177692561895,0.13661502693515493,0.33542458704079214
2013-11-01,East,Laptops,113352.13053108504,104590.68247178462,18141.21966244636,46,152,48,18,8683.673488448847,15984.78979110898,41937.67431256452,2013,0.21696757389659282,0.5173851913209397,0.1489343401363603
2016-12-01,West,Laptops,81535.2772866046,89885.12235700888,25491.900702545056,16,285,42,7,7423.864212615912,18607.9369949128,16860.1928502088,2016,-0.20720317021619405,0.08759006789362345,0.03290730107684281
2016-11-01,East,Smartwatches,99736.07735236496,92067.50551515972,15081.332383563862,25,375,6,14,2728.017002675404,10376.31026898319,16916.566578881648,2016,-0.12012172259070242,-0.11973511082120791,-0.16867042766791962
2012-11-01,South,Smartphones,134035.84203077125,77554.2663237988,22931.9095847928,59,546,20,18,2394.4427392985435,18607.277356094644,18443.644874667887,2012,0.7686400676052918,-0.07703104685334161,-0.006044213111814689
2015-09-01,East,Tablets,127950.29463814918,74200.77547083054,20159.820456246933,23,451,33,4,9275.358192248425,17383.28935778005,23332.47068424205,2015,0.2828887804169813,-0.1940611939506416,0.33674001364877926
2020-09-01,East,Speakers,74507.26228289037,85640.45995393544,20876.500270227625,15,109,41,10,3385.5517754709867,12878.219493852646,46177.10454802767,2020,-0.4176858873705511,0.15417203405915902,0.03554991055283008
2021-08-01,South,Laptops,79831.92147656996,93593.23824828598,18160.99265743794,70,509,48,11,3216.9776253217706,8854.14543875957,40972.29885798306,2021,-0.4043987021154941,0.20680966611846285,-0.2080470843352128
2012-03-01,South,Headphones,133949.4077856223,82616.65004145756,26236.605442037755,30,246,8,11,2495.1586412009,14792.246465910142,24585.72029642023,2012,0.6778928191642661,-0.11727971392238312,0.444668027619757
2014-08-01,South,Speakers,109031.00852505144,70502.62170180271,16978.818571182368,19,576,18,19,5747.086429119728,8908.376801770528,46739.23942137007,2014,-0.1860284391884076,-0.14662938201410913,-0.3528576473548687
2011-11-01,West,Smartwatches,96185.39827191962,60746.020345195226,26937.291134251573,41,928,21,1,7092.977396354378,10232.69839745152,41157.03705369248,2011,0.1796783119264853,-0.32418159143265046,0.05669998673587373
2022-09-01,South,Smartwatches,93951.76660887866,56277.096476455175,26970.16033134615,15,944,48,2,7085.453228069044,12004.83786733495,36242.29728819405,2022,-0.1383023244502788,-0.20177299626552458,0.5884591862664568
2011-09-01,North,Laptops,104549.19557211496,80638.20721921099,22255.560438214092,11,729,49,9,3349.4742968745263,12469.635306314896,27462.67002988611,2011,-0.04103591451754618,-0.11840640658345503,-0.025043770075373062
2015-01-01,South,Laptops,104799.87010253362,92239.435541928,18435.81691340594,48,951,21,17,1853.0687260313684,7837.20598183207,36066.39616004059,2015,0.11546460364939826,0.6390226453939127,-0.31643651031696474
2015-03-01,South,Laptops,89336.77741869619,45454.082222443365,15811.133021234946,58,527,24,5,3791.88546621205,15407.034077034888,33729.16244968038,2015,-0.14754877719513126,-0.5072163879213905,-0.14236873280415396
2020-02-01,South,Tablets,96735.98984503886,70887.89683041285,10028.138516324165,36,587,33,2,5530.91304779215,19878.742373750505,41274.63677959424,2020,0.08282381164998442,0.5595496238049948,-0.3657545918527155
2014-04-01,East,Laptops,88635.58326573834,68440.57452585662,22699.39059352186,65,629,45,4,6511.959958653323,8658.056416751235,19023.1812638939,2014,0.18962340783916254,-0.20083831214043402,0.08731781187931653
2017-04-01,West,Speakers,103374.81019350568,85688.99070935715,14442.524751615256,23,476,30,7,3435.4032904268647,13318.097816335889,45423.11080577707,2017,0.07474535689150374,0.41061077289378045,-0.46384643208421383
2022-09-01,South,Speakers,85248.64858075306,69997.87500571778,15142.583886455956,32,837,46,17,2648.425702949561,11820.733438257792,33674.79883563322,2022,-0.11874940529049571,-0.012555342512478473,0.5100094461007207
2014-07-01,West,Smartphones,74645.06852769645,61543.18738108064,22755.03915916804,94,211,42,3,8574.181350215986,9616.683304260008,42270.34236206992,2014,-0.27791820475443174,-0.281784195710451,0.575558259411888
2013-10-01,North,Headphones,129507.5152742056,70865.20927497257,17850.574997162938,60,683,21,9,8721.333385632623,11296.703689158854,23892.110794635097,2013,0.23872321126445328,-0.12119562526571315,-0.19792741024339866
2012-08-01,North,Laptops,98608.48802467273,68514.51544657556,21087.997906979897,34,755,16,1,3519.606553899279,15990.83688902644,25676.569772132505,2012,-0.23858868100519504,-0.033171338269471606,0.18136238806489402
2014-07-01,South,Speakers,133941.09319447973,80194.8379085257,22302.91330791885,62,715,32,16,6041.015610405722,11221.093370764738,47491.525787879065,2014,0.571181425446317,0.1456753208861694,0.47286047580474944
2017-12-01,North,Speakers,61354.34557633245,76778.12157371038,28023.50075769615,97,314,13,3,4958.438159309268,12601.435862340892,34878.20369757683,2017,-0.3777985363594557,0.12061102779860411,0.32888389316563216
2021-01-01,West,Speakers,71010.53928393031,86637.22161152709,20992.86835896701,20,609,36,19,2277.704828517684,12158.590514487332,22709.488843240324,2021,-0.04869081528698149,0.40774674335701944,-0.07744090387517744
2012-12-01,East,Tablets,109335.8954851227,79906.24401744775,17251.92673246598,44,610,38,16,9465.276054904996,13328.453537733869,13286.303241013153,2012,0.23354404017766495,0.16752737058423506,-0.23998282414729322
2019-02-01,South,Headphones,98625.34812826283,95224.51227785068,19624.608782983705,64,688,20,1,1088.0464221445177,9367.87968897975,27374.113000445424,2019,-0.26366624479418843,0.1874144865342653,-0.12008765348086559
2024-09-01,North,Smartwatches,76846.19873891583,73280.88185097069,17110.656952400954,67,125,35,12,2688.1873328227475,12645.528537572374,43963.31290243292,2024,0.25249805889151866,-0.045549951614564876,-0.38941757846932024
2018-10-01,West,Speakers,122729.90714580628,89301.58879757421,29398.772919257768,77,841,31,6,4110.084295102108,7022.618797902473,20057.27224945249,2018,0.7283336865684116,0.030753146701701484,0.40041715198486494
2014-10-01,West,Laptops,82602.13341538256,84767.76377321701,21861.16797240456,46,292,33,3,8708.15129664317,16120.763377301935,44411.481447986975,2014,-0.3269600268070838,-0.05076981367749589,-0.25639182177959796
2013-03-01,North,Speakers,123971.01406224162,75569.03045520456,22923.338395751234,86,202,5,7,8097.882943682096,6663.8668268492365,16465.877763248325,2013,0.6132354767921815,0.031224359566076387,0.3397111788004521
2016-08-01,West,Headphones,98591.30340845148,90319.7601607344,26762.50954614942,18,304,31,3,6218.956581095968,16774.388349128276,15197.299248670854,2016,0.19356848705909258,0.06549655364710216,0.2242030974709055
2018-01-01,West,Smartwatches,78601.38868808221,67966.64238285928,15761.75153852932,37,510,36,13,7255.1885978748605,17383.108634594464,34227.68331835831,2018,-0.20275535497845631,-0.2474886751038219,-0.4110510633784299
2019-05-01,South,Tablets,86625.22962661722,98597.55038322696,12867.556470685671,64,871,15,16,4068.20437707728,5285.935618053816,42185.51671172791,2019,-0.12167377585364147,0.035421952023595216,-0.34431526187451966
2015-01-01,West,Smartphones,127443.06055821506,68354.4167263933,19886.296103141274,55,844,39,14,9464.873915968552,17462.586994330748,41202.11694822958,2015,0.6213843379275865,0.0057053626593714935,0.26168059777681285
2021-05-01,North,Laptops,94045.05929909884,59890.280915836,12881.60588893262,89,150,6,9,1241.0855970432794,14722.536124850069,31744.346622056597,2021,-0.2413947727177418,-0.20747585942183722,-0.4380571596273175
2010-06-01,South,Smartphones,119446.81742679307,58718.92966647248,17944.47205200367,79,230,5,8,1908.358089304816,6453.642282985205,35547.66931552185,2010,0.3788917840870094,-0.40445853433229384,0.394551645674454
2019-01-01,North,Tablets,128008.80169596653,81366.36179726888,9105.435961681243,36,442,10,15,9329.984490375617,19968.8055446133,20327.971628728086,2019,0.36114329290654323,0.3585904182285149,-0.2931443454962177
2012-11-01,East,Headphones,98391.53500288026,71537.52120614033,13241.589822120372,19,677,11,19,9505.464636843531,14232.002048009464,32048.8364273162,2012,-0.10009851232920697,-0.10473177552282509,-0.23245733491312914
2013-03-01,North,Headphones,95536.14094147593,82718.59667047352,26114.650123090167,32,499,6,13,5415.139033494321,11012.860805925808,18308.060191811324,2013,-0.2536752186120479,0.016619089797499376,1.86802853075783
2022-06-01,North,Tablets,91900.63724839836,63459.77783615384,22023.184389881208,30,301,6,14,6188.147068663195,18278.21666463303,47134.34020923357,2022,-0.03805370048707146,-0.23282332642853132,-0.15667319737863727
2024-01-01,South,Speakers,107041.95248643716,87304.76951452426,28988.257410031816,99,895,9,11,9122.840695563084,5624.346667268025,37122.269427764,2024,-0.10385261999934525,0.48682494743043336,0.6154422000281139
2019-10-01,West,Tablets,130118.6004800013,82761.00115712498,19844.30965165345,54,399,17,18,8680.909185419372,15760.142997167302,32585.760636499945,2019,0.02099400242011673,0.21076303654814077,-0.002111325873358161
2010-05-01,North,Laptops,75459.27201387347,73137.69843296256,19652.33896478315,12,245,23,3,8757.566918689154,7155.891286632908,19885.69150777816,2010,-0.17890371304048192,0.15250479794927818,-0.10765225333114714
2024-02-01,South,Smartwatches,104383.0471930816,89372.80620213694,21077.37307764332,68,869,23,4,4346.070416776751,13287.50524693333,26359.12747115581,2024,-0.02483984299233022,0.023687556809466548,-0.2728996165754627
2017-03-01,East,Smartphones,103517.58853716544,88625.89697586448,37943.4064234949,52,561,5,3,8474.930542142687,6439.128598770182,41208.6696512593,2017,0.052098521830512334,0.23887290867239885,1.8654721172611457
2016-04-01,South,Smartphones,63916.25780606084,81381.13467695897,25263.02368376144,16,923,39,13,1623.7954102077197,15187.186174709956,19576.3337067438,2016,-0.38767587721565244,-0.08941949866834198,0.19858502246457954
2023-02-01,South,Headphones,82250.68536039576,93309.23054743184,15796.97692980928,36,603,22,16,5382.680271736307,11973.92618966404,15154.287916465775,2023,0.2868507666698277,0.1465707736543762,-0.37469967460928844
2014-09-01,West,Speakers,86349.17786624735,96657.48480853668,22036.71075013517,71,987,36,13,3136.662450355114,5100.515957723713,22294.145611444317,2014,-0.3363809820601409,0.1679110143318432,0.11048008910196816
2020-07-01,North,Headphones,115280.59065600476,68171.64773475156,20762.82858264677,51,715,36,10,1322.1800647360549,6070.97170538841,41778.86990278814,2020,0.5277193587927802,-0.0679000133257247,0.05650674048791893
2012-05-01,East,Laptops,118779.0182240164,96986.8444501574,23604.52511676333,13,250,12,18,6554.897724627375,15545.5856725041,45324.64334286132,2012,0.1474283733084809,0.09433977832201634,-0.3779017926511944
2023-09-01,South,Tablets,62492.43200163551,66513.98002730176,29366.10006638653,99,729,15,8,1685.619036661906,10991.867071533532,26574.53327484777,2023,-0.2402199236661191,-0.2871661288269788,0.8589696115192766
2017-03-01,North,Smartphones,112784.04165910331,91573.10751624352,22938.877924552533,71,415,24,7,2081.433127772738,15082.293352358554,41250.30810613505,2017,-0.021656282143375782,0.3432726149226213,0.10480505260850981
2021-09-01,North,Laptops,110198.55969640746,94208.14861888452,18146.20328425733,17,298,12,17,1735.7058185847727,10847.65523537242,23288.961256816958,2021,-0.022924182576384622,0.0287752722836625,-0.20893239224946492
2023-04-01,South,Headphones,111567.73352941147,77380.22307867854,29321.744594488737,93,528,32,6,9775.42797322635,10425.319748941922,30351.62317702957,2023,0.7852999148199513,0.1633678069921023,-0.0015104311364982914
2013-10-01,North,Headphones,103054.91928595307,79201.0512017913,13470.633502449493,26,402,25,15,1353.1482094829908,17823.710335596443,10807.378657096797,2013,-0.06482517040272417,-0.15929723317039013,-0.2576610494529239
2019-08-01,South,Smartphones,119008.796902588,75514.5731766971,18644.20333870761,14,945,42,9,3427.8080940102136,17822.114677521597,38479.835012673866,2019,0.0666954785024374,-0.02411016442902325,-0.3641509536164522
2019-04-01,South,Headphones,123430.41390905432,67633.85728316766,24507.29279489524,72,597,42,10,6867.986314809104,18796.742424075343,38748.43756769244,2019,0.037153698899128784,-0.10436019912460204,0.3144725118940934
2022-07-01,South,Speakers,67322.68672212515,70433.25821287614,16047.486420790416,18,890,10,8,8410.448919128956,17345.318311055486,14008.149053347752,2022,-0.4545697078215287,0.04139052601994919,-0.34519546670887136
2013-09-01,East,Headphones,99025.51393455498,87449.28606918828,19741.123786159067,17,204,6,7,6473.831718674211,6911.483055428002,24352.205724736683,2013,-0.16630466040901637,-0.09833868124115097,-0.1636720633646882
2022-01-01,South,Smartwatches,94910.22508133564,92835.43760154692,16493.383291092352,16,109,14,5,9788.515807186845,5997.391804079887,29341.867058323056,2022,0.4097807099273718,0.31806251701380694,0.027786088027110134
2018-08-01,West,Tablets,88545.05793849254,79783.43617142364,19808.30242359407,46,724,46,18,4039.373879364767,5876.268446307286,40964.257874822455,2018,0.025430237166201408,-0.17457570586010884,-0.10112254736235693
2017-01-01,North,Headphones,90909.83905291453,64848.34961806552,16502.00512655925,64,126,13,16,5248.049430406935,19703.09397557344,42944.26127315799,2017,-0.11785056276002526,-0.1812185743236847,0.22503556522108137
2021-02-01,East,Smartwatches,103735.67252674796,62806.35814860756,20395.223864476888,76,710,7,15,8391.71292327767,12517.275986850262,38766.348464343886,2021,0.0475651012051892,-0.281796787924417,0.03313388262001693
2018-12-01,North,Laptops,74067.82483583255,78408.23902656163,18351.88738407014,17,868,6,10,7135.276536279002,6727.548415116091,18633.878073671447,2018,-0.18526063177033014,0.20910153440078583,0.11210045344935615
2011-06-01,East,Headphones,113412.441201696,72086.08461060279,26636.20635903539,78,426,40,1,2926.603568076727,13164.429123614393,24253.6290719885,2011,0.09328294153058003,0.14775138593513493,0.30600215697698974
2017-10-01,West,Speakers,92617.55858322316,97793.19971063764,21927.49807876865,14,594,12,6,5488.009661070611,15654.447872600862,19892.114835776552,2017,0.045993539781289394,0.22573311458431045,0.10698522315826353
