Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2014-06-01,South,Headphones,96408.2895178617,62076.87446243813,29135.087557162748,77,478,49,4,6512.904295952234,9649.489137519366,15094.360567298838,2014
2021-06-01,West,Headphones,123566.1649055553,74853.1443071706,19377.70414946028,94,962,41,19,3907.608997130617,5037.425866225215,29546.462675353796,2021
2014-05-01,West,Tablets,50857.85773515206,87970.31814057182,14043.826374394599,52,263,25,10,4182.761440846499,14726.12801257788,45566.05446591987,2014
2013-08-01,East,Smartphones,98837.38037396556,80328.62886383671,25197.915376223013,21,738,38,13,6385.964782784233,15166.309738482558,15936.421537668582,2013
2013-11-01,South,Smartwatches,102642.5507131315,72729.5256291761,14555.467831848764,62,429,25,1,2063.967042390265,15631.238986431532,48674.98084277149,2013
2014-05-01,South,Smartphones,118230.46555810983,51229.44860816736,25781.105492455223,23,669,44,13,7968.242374653119,5588.908416578392,10773.806815277887,2014
2016-02-01,South,Speakers,87160.02429537407,75696.04473428022,19040.21766453328,61,246,24,10,9688.909696938043,12746.716411196614,13988.654027044167,2016
2013-10-01,East,Speakers,115736.49628782319,85436.36786920353,18253.884746433916,93,867,38,15,5417.439234864952,11201.4689535789,17103.10166570216,2013
2011-01-01,South,Smartwatches,89451.28970942808,88152.72261946352,13491.794297313278,81,209,12,15,6038.73028083999,16510.224041764148,28791.729198867877,2011
2023-09-01,West,Laptops,101875.14357808375,77478.88680071657,14782.046641870826,70,493,36,7,4461.786385426894,15840.338419802461,21966.1016598637,2023
2018-06-01,South,Speakers,118439.03114509952,82669.6506778168,20802.3263627081,50,660,34,14,9610.46415802123,19259.912453286815,26726.801783837152,2018
2011-12-01,North,Tablets,81404.60961346881,62847.74744572606,11803.99667417909,30,281,33,8,2196.5005998812794,18462.650351163764,47632.47010805593,2011
2010-02-01,West,Laptops,114811.69341461784,85841.0444088339,23446.126522102917,57,672,9,19,8321.69674455236,13370.101925761479,23655.24944997248,2010
2016-09-01,East,Headphones,106698.05143972048,80141.57438654169,17375.930704936687,65,542,34,18,6853.8324568779735,19707.108822124035,43924.64043028428,2016
2018-04-01,South,Speakers,93326.51738052127,82478.140169581,18018.055105892538,44,846,16,15,8123.466453604687,7253.19213750272,12912.290502333046,2018
2021-10-01,North,Tablets,86635.86809261377,76708.3384378014,22915.82435481737,53,853,43,9,9554.136188759918,5107.380253930139,42477.81333709408,2021
2021-06-01,East,Headphones,57983.42264398399,83192.34491226354,18979.636642826183,48,229,31,12,5465.3707962046965,6617.4927349012305,46062.365227869734,2021
2023-07-01,East,Laptops,98394.68087282102,89519.17879476715,26152.881312062047,24,942,17,14,3594.9732623578975,10326.677468733798,21399.970226947516,2023
2022-09-01,West,Smartwatches,93359.96655331469,83831.87536757343,9748.223797914252,21,875,14,2,8015.604753497522,16328.89047495855,31883.95718359292,2022
2020-11-01,East,Headphones,112782.63517371163,52656.73113545728,24002.261347902047,17,502,40,5,8601.134555761855,10746.00259539041,17486.43986480398,2020
2019-03-01,East,Smartphones,110759.95932098002,84142.48172331549,20120.444706283302,76,604,35,5,7176.297118758518,16709.02951583459,13634.25319143011,2019
2018-06-01,East,Smartwatches,121402.34608722807,74181.99207750484,16710.59267645274,10,819,20,14,8641.014434920009,16141.762064927443,40816.05630995428,2018
2011-05-01,East,Smartwatches,122134.58568038807,69377.08362673639,24744.955632813755,89,753,43,4,7572.945794584518,16915.247013420572,35193.196535112984,2011
2010-12-01,South,Laptops,163110.75754771265,100237.59468609156,22934.11885062055,51,121,49,2,9617.25718440343,7809.084682992877,40089.73158972375,2010
2019-08-01,South,Laptops,110273.19937741567,66012.27304999053,21141.696286421633,40,116,40,1,6136.129298912834,12740.50280095177,27587.437380005482,2019
2011-12-01,South,Tablets,82790.5882118291,67704.80575191593,18734.60139560159,83,974,30,2,4424.260718819071,15690.37682747117,19984.24774701318,2011
2012-05-01,South,Tablets,116523.8597838056,46379.15619118988,16472.669966794765,39,930,48,13,7124.684321844861,9262.620554885896,27073.998409636704,2012
2024-03-01,North,Smartphones,132118.0811307656,101607.72308338268,14605.289694645144,52,733,24,17,1622.0291430962252,17570.39627924801,12591.609631418161,2024
2022-09-01,South,Smartwatches,109497.94648764783,93367.18190929071,26829.675865065394,35,381,38,13,5485.516390737595,16689.679487853347,21341.079102465977,2022
2020-02-01,East,Smartphones,57514.17889582062,75016.56999870315,24133.67924388112,21,326,41,17,7960.604583658961,6798.1479162522555,21900.91031494931,2020
2017-06-01,South,Smartphones,111107.20408005886,89191.99709718463,22843.268483226868,68,519,12,5,2520.674651766797,8268.31977524428,38580.98603214517,2017
2015-05-01,South,Laptops,87402.56305456965,46616.32705541943,17865.01335622854,78,472,8,8,4603.663849930641,8560.600936363087,12125.40426096957,2015
2016-12-01,West,Smartphones,73561.48239841056,87129.28661843491,30169.46458389134,82,400,33,12,4152.580295560172,18177.148332802783,19810.872468319467,2016
2019-11-01,East,Smartphones,103733.73546608191,67143.9810538035,16527.759940670832,20,385,35,9,4014.7213143969593,7800.9030850933295,21064.414613546563,2019
2022-12-01,South,Headphones,69483.70034768421,105106.28747001907,18109.64085746948,56,215,6,18,6855.6393017217715,14331.444384271994,32054.422871137947,2022
2011-04-01,South,Tablets,120462.94208591312,85513.1359810892,29064.771472325265,32,248,29,16,5477.464692941551,5973.681060789126,19787.778846439545,2011
2024-07-01,South,Tablets,114617.58334864951,81965.1015802277,19737.955357403865,90,503,42,19,8175.837743465088,13287.580349562699,15297.163068194246,2024
2018-08-01,North,Smartwatches,98266.62119501772,67689.42671129764,28690.548555041012,52,781,7,8,1520.644652224959,7118.78153479496,20319.23055640391,2018
2017-08-01,South,Tablets,88998.43535584812,67783.24116177423,21892.976064909417,86,189,46,7,5085.183094558284,13632.435873332826,26875.31902169542,2017
2012-03-01,West,Speakers,96318.01424552503,88888.30307962405,17426.110071921063,90,218,47,9,1125.9884946722245,10516.935854457624,31019.069132008608,2012
2024-02-01,East,Smartwatches,79781.69504795705,67548.98108478327,19020.954359990505,96,795,9,12,2987.7383308872004,14085.240950179377,11462.767803788645,2024
2024-07-01,East,Headphones,98459.11415838462,66959.26452215183,16415.972390634277,48,875,26,14,7978.382830117928,10916.648335330803,22392.43406168955,2024
2023-06-01,South,Tablets,43110.81845012907,101106.27250283652,23466.664428699158,82,838,20,10,1954.458374450151,17814.428167675476,40566.72959741958,2023
2023-09-01,South,Headphones,101774.1992685374,84313.25084696176,26114.445345551467,91,192,13,16,1950.2135563876013,16354.665949866256,33904.68836736089,2023
2021-02-01,South,Tablets,102284.39883177844,63557.16759026688,22336.627008171854,64,728,13,2,4612.945819782664,17670.53314084975,28241.575148489712,2021
2021-03-01,East,Tablets,116902.99336181482,88276.19832303951,21418.14832851452,27,546,16,6,7992.474620978256,8330.78326452963,28118.863487629344,2021
2022-09-01,East,Headphones,105996.23151986842,75814.09780674185,14803.827052309758,51,411,46,11,6742.205887419738,7232.239825108321,24755.975300779894,2022
2012-09-01,North,Smartphones,119546.69523742999,53512.66195523909,25466.962508876062,35,417,8,4,8035.7975222395235,13360.020025638103,23681.758979752474,2012
2014-07-01,West,Smartphones,110940.62218104783,72514.87242356401,24199.48442838416,27,220,22,5,1445.9358567319023,18092.498183558768,26025.439742910912,2014
2010-07-01,North,Smartphones,120730.48540812246,64271.2803178722,21390.46080281782,94,416,22,5,6073.531371357465,6659.359347447893,44768.28642921264,2010
2014-09-01,West,Speakers,152428.50127985104,83836.66346427907,18493.13622629805,50,237,46,17,5079.633988059299,8508.32272413718,28753.252583921843,2014
2020-06-01,North,Smartphones,108400.3428389674,70166.26968257583,20219.524368344377,51,842,47,5,9064.191963599536,16189.973275865454,36770.85592977729,2020
2010-12-01,East,Tablets,103680.48289534726,81363.53375665726,15450.536189806164,42,917,37,11,7636.053841768206,11980.414666567134,42313.94655771884,2010
2011-04-01,North,Laptops,123740.97842536311,89993.89526144844,12628.410578583726,52,759,46,9,4819.069435208625,14051.94955577955,27278.664323607984,2011
2013-07-01,West,Headphones,90635.36994459275,115414.39524440999,18500.763812507437,23,383,7,15,5984.642173857126,13876.316363319324,43566.60331534765,2013
2019-09-01,South,Laptops,97616.24468069166,109698.51758080018,15699.878080391061,64,753,42,3,4823.499811718068,11185.32441547095,49707.32166473246,2019
2021-03-01,West,Speakers,108419.89236557139,83348.74128212062,17461.821261363213,67,943,21,16,4970.322557081649,15585.53460449603,30166.448567506453,2021
2019-03-01,South,Laptops,101448.30075457008,79210.9377848593,17560.244039290952,19,619,16,9,6706.7412564095375,17784.037148330986,26109.860295528924,2019
2014-03-01,East,Smartwatches,101358.26881601776,71073.6243666908,19609.872503648796,37,604,15,6,2948.813094179217,18616.35573605256,42231.84851932888,2014
2023-04-01,West,Smartphones,117995.58406652627,55353.530501261266,19281.524411689126,23,490,21,9,3998.6546720847464,5696.173980095162,35966.79660572097,2023
2016-03-01,North,Speakers,66078.9032096088,45705.29272108943,4734.233175501697,92,104,39,19,3512.430352535042,13304.091914472889,34527.814454421605,2016
2010-08-01,West,Tablets,140669.18156944477,67359.4400950888,21739.487734857372,35,868,45,6,8207.221629507125,5605.573181582835,45444.99823104136,2010
2013-09-01,South,Smartphones,109718.00035969123,104561.67223824072,20657.482698377942,83,466,10,11,9477.491593217352,18513.9516580548,35978.16889070063,2013
2014-11-01,East,Smartphones,91994.77340371486,104046.46346010744,24805.738288864144,26,940,39,2,4728.705376714887,11438.987110767313,35663.096727931596,2014
2020-12-01,North,Laptops,132561.0581669758,81074.64934356371,18930.949496071,43,591,10,18,1693.9105078093762,18507.881150033376,18276.10893778086,2020
2018-08-01,West,Smartwatches,102070.68101407467,86978.24236521649,25422.167878015287,23,857,36,7,1841.9588436034378,7815.251147762581,37529.12149387278,2018
2023-01-01,South,Smartphones,102597.97075192515,70929.2437990648,19234.84619038771,35,565,15,4,4596.300580048675,7435.568605297873,46519.91457962976,2023
2023-01-01,North,Headphones,95705.93434626739,79547.74348565505,21700.39296178442,43,334,47,7,4554.860277672264,18624.862144119903,33053.682809801714,2023
2018-02-01,East,Headphones,129353.87327735107,68357.39893615698,15414.325313144287,92,461,43,17,2315.407551072096,19075.633745661937,46134.914698530214,2018
2022-12-01,North,Smartphones,99812.98041664217,68330.44950365585,25680.401222474862,33,621,17,4,8264.11075632149,16501.844509944625,23582.82709437747,2022
2016-07-01,East,Laptops,88831.68068278403,89188.06787938319,26499.988037391347,79,341,17,13,5501.212880529362,8330.380592204623,11703.249016406164,2016
2020-04-01,North,Laptops,119975.45937719702,70920.59643274,29416.578435923,29,541,43,19,1981.5387607919051,7579.780891581573,27805.13777171801,2020
2024-04-01,West,Tablets,123659.10751510732,87382.48744076469,17287.79284432088,48,932,38,4,1888.4818765248806,16220.196092253163,10158.277208642041,2024
2010-04-01,South,Speakers,132132.1662734428,77792.12816930303,22648.42817987891,54,287,7,13,5013.680355503788,14521.620748079686,16192.68173639175,2010
2017-06-01,West,Speakers,112671.98084099268,101268.08329209617,12801.007992698502,43,503,36,1,2051.5281692565586,18081.149873239825,17623.6799230229,2017
2018-08-01,West,Speakers,122925.329904863,88285.1194986551,10563.830867383313,31,925,8,2,6050.765082813381,9152.171275428598,31353.4126553991,2018
2021-05-01,East,Smartwatches,94814.93614803415,83664.89452390106,22817.178100599263,80,526,44,7,4465.14071376886,9430.357103905744,47997.18790708122,2021
2019-11-01,East,Laptops,120515.98839896613,58545.145014041795,19435.799264611687,42,512,5,17,9277.069081002806,15974.616792653973,10792.72966158066,2019
2021-01-01,East,Tablets,114850.45211867733,72642.35794656393,13574.549764604039,15,613,13,7,4770.1909190287315,9018.029116762704,19467.58240539846,2021
2014-08-01,West,Headphones,110609.20537885319,79245.73511776725,20895.653008921377,25,253,11,13,6529.871467651869,11935.658478579626,48778.15830699435,2014
2017-12-01,North,Speakers,68857.50478465941,80818.41787589237,24668.204254338325,81,302,31,17,8302.187359516469,12802.13214580193,45266.109827279644,2017
2024-10-01,North,Headphones,92236.52052911851,89948.43172958751,20315.493929070624,32,316,7,1,3725.8851805619674,15037.767842983409,43393.99837208838,2024
2016-03-01,West,Headphones,99085.69986640287,83090.30210216521,26142.38701831522,27,581,26,2,5606.996500230537,10165.75261624236,13672.006353367588,2016
2021-11-01,West,Smartphones,110631.92054470457,64501.57975706193,16696.219567925786,23,414,20,6,2088.459872355089,17875.054695498744,35763.93125833012,2021
2012-08-01,South,Smartwatches,148014.7421744892,88881.71387032422,25413.7183651101,59,716,12,12,4894.924579274016,11034.935402208084,18125.41199857563,2012
2012-04-01,East,Tablets,117184.8783270418,73080.99384471956,18081.14608664796,70,100,9,13,4382.391914438486,5620.5994555207835,36040.98006561753,2012
2011-10-01,East,Smartwatches,83799.73278457276,70287.02785035939,26150.827986209835,45,865,34,9,4853.70165516168,6005.03139789722,27101.24474775949,2011
2011-05-01,West,Smartphones,90395.12960301765,63459.30478763987,13644.045725557753,24,602,32,17,1966.6922112624193,19573.600494666483,35426.783054154774,2011
2014-11-01,West,Tablets,127797.27404701315,74730.07458694573,21153.67731886525,14,898,31,18,4585.6061387684695,14330.64190199861,27154.434513402644,2014
2017-06-01,North,Tablets,89515.59571764265,71641.84942277143,21143.099431119124,62,905,26,8,8832.401443097488,12363.920575329674,46308.16752554081,2017
2018-10-01,West,Laptops,120374.08995042695,97411.12004013415,22385.579526115176,57,377,34,8,9433.49584724337,18045.209393946032,11012.33457261642,2018
2012-02-01,North,Smartwatches,102344.44180471351,75987.34614850195,18242.900489496184,88,293,41,11,3175.546082087069,15753.270349660217,17662.64229471663,2012
2012-01-01,West,Smartwatches,96672.22121067147,87982.42347867225,22158.38263100945,20,868,11,8,3704.511589216998,7720.882002444398,43319.880272092625,2012
2021-06-01,South,Laptops,89818.69220084164,52958.924694189205,19008.56253140603,11,861,34,18,1086.0084487598756,5109.384567378075,39469.95758417577,2021
2013-09-01,South,Headphones,39071.50958135059,91166.47912147622,17367.086499127323,96,347,17,18,2040.2284987430735,19731.954541875086,17451.698779718452,2013
2016-11-01,North,Smartphones,110795.02248401605,89620.75249404158,27070.46368369597,33,187,26,13,4106.076803383441,14438.24066154675,14857.458920488207,2016
2010-11-01,East,Smartwatches,78957.40473979861,58164.08162491878,20390.16270284795,91,533,15,1,7165.978724504362,12156.113516738867,22450.445911673087,2010
2018-08-01,South,Laptops,71632.64800470308,66922.36201342638,12430.843186209268,77,519,9,15,3629.8380911447234,19169.8421405345,29274.7404546415,2018
2015-08-01,North,Tablets,104955.49403771701,70055.08684272738,16634.84975663675,88,352,26,6,1678.5752747814636,10538.114803971552,11877.547762026195,2015
2017-11-01,West,Speakers,120590.85755915551,76959.57339771613,27257.4364691512,21,528,19,6,7577.809691956083,15838.289254958836,43823.55665039931,2017
2022-12-01,West,Laptops,66063.83823814549,69426.36423286365,15456.964227219742,68,263,43,13,5200.888344886379,15051.714144746566,30838.105387728632,2022
2015-05-01,North,Speakers,120067.91015294057,76325.57622759773,22704.22436384379,76,594,41,2,5672.774862997226,15155.321695050234,46779.32922119607,2015
2014-01-01,East,Headphones,81935.88153743268,89803.45285562993,16527.28990492806,41,261,35,19,3934.2257464173213,15156.990404349825,23028.214372386457,2014
2024-07-01,North,Smartphones,112978.62112065844,71627.4860386911,12808.976681374395,45,606,33,17,6517.397712366845,5156.4099554974955,11953.203059518644,2024
2014-04-01,North,Speakers,111578.98407803668,84458.70516395867,22402.274433059014,30,364,43,1,9017.01401671618,17364.5306639495,44854.410887499806,2014
2018-06-01,South,Headphones,95867.13103102807,82633.076943769,18357.070460670202,79,209,21,14,5983.826232560385,18844.30918801853,15984.7065221661,2018
2014-09-01,North,Speakers,100597.45869122994,35637.12096346793,27942.642173483764,75,951,45,16,6287.646304280302,11740.24078287571,23425.68035568438,2014
2013-11-01,North,Tablets,92075.99353044544,67882.59995534648,25627.719443056143,18,999,10,15,4362.062636690416,13407.254423969383,28573.608640149927,2013
2023-03-01,West,Tablets,105270.74513854989,94784.95818121995,26326.289594105907,85,818,45,9,1743.6771311242478,9870.734983058608,29677.8568870468,2023
2024-06-01,South,Tablets,105094.12186030563,66578.98854871062,25330.433651073872,53,418,21,19,4856.872940941313,16776.081685785546,10939.245128390192,2024
2012-02-01,West,Tablets,81522.29592038596,63937.5199425911,23447.56149959636,68,231,38,8,9321.753763094479,16049.019814784315,31069.681630701903,2012
2019-06-01,West,Laptops,72843.36153719679,95538.39945456339,13170.978801162446,33,232,27,15,7121.9354540624345,16077.515204599871,13081.283903230058,2019
2010-05-01,East,Tablets,120167.08366380965,82301.66075415729,18830.228129030445,72,493,34,10,5411.978067185295,16023.84269173813,23073.63749494606,2010
2016-12-01,East,Tablets,104080.21361308997,101858.90353774604,23354.370555341575,87,719,17,2,6587.949571118017,8278.15840717596,49018.878899115036,2016
2014-04-01,South,Laptops,117396.72565965173,73028.00513720736,18547.972801825676,50,783,34,18,6026.831276477149,6687.84182627244,21214.83136562397,2014
2018-09-01,South,Tablets,86591.92440712069,98032.01280623669,19850.008425238266,85,651,24,2,9211.62811307226,9661.313702875115,42514.87900210483,2018
2014-06-01,East,Headphones,83511.2312441045,66667.34917014328,23623.058550475664,83,903,10,12,3014.6300477916147,13630.688901581898,30412.7469552849,2014
2023-05-01,East,Headphones,79763.26144260284,41473.197597572784,25280.28511692424,11,134,35,10,8998.176951703135,10992.850550789492,18096.581628848784,2023
2024-10-01,East,Smartwatches,96384.84844059547,90099.09473236206,15387.036843702524,37,670,23,12,7196.237941262043,8738.687544043372,38877.455412580035,2024
2023-10-01,East,Headphones,104648.92575175822,88598.48559690814,23350.205045649403,25,804,10,7,2149.7177813823614,5334.331509698629,32205.576430511806,2023
2022-11-01,East,Smartphones,89123.50265585136,90093.22431957624,22824.806112179056,68,821,38,2,4347.142168705599,6816.996794843375,31321.337564198067,2022
2011-03-01,West,Smartphones,131296.49164663473,76901.93113609492,15055.657133318726,10,471,32,1,4926.690039080471,6579.978459039506,11196.095736041625,2011
2015-01-01,South,Smartphones,87157.04414238618,102004.26310282786,17967.583665427563,95,130,17,2,1746.4026465476936,19349.588417105253,23353.810741127643,2015
2020-02-01,West,Laptops,104975.92270958368,92982.62940778385,20748.42579938373,10,273,14,17,5987.792888056968,16682.374452543656,39388.25972708625,2020
2011-09-01,West,Headphones,82339.13822006235,92373.7847200399,26949.74147017853,40,916,45,8,3334.275447375562,6841.277911575913,41843.4631573775,2011
2013-10-01,North,Smartphones,86537.60005018041,81824.81117420323,17926.238946321213,31,489,49,12,5123.149515824097,12008.159586888349,42592.27425211748,2013
2021-02-01,West,Smartwatches,98273.24819304171,59795.02212641287,22088.274779236872,85,809,11,2,4948.911704406595,14817.291044980326,11495.730455822373,2021
2013-02-01,East,Laptops,83347.27878526764,81014.70797580264,25843.83232438312,68,205,22,9,5695.0675241682575,19415.50182085943,16508.449247958695,2013
2015-02-01,East,Smartwatches,101788.30896119047,85391.84686973643,29273.403882778977,96,374,26,17,8615.865339345586,9034.458742117113,49423.06748989492,2015
2017-02-01,North,Headphones,108805.01827244804,110492.05908454332,21134.139211059173,37,195,18,17,8026.850793802247,8960.700998795455,16217.851234594866,2017
2016-06-01,North,Tablets,121867.4885806039,83990.66036841902,9401.671884298175,85,781,40,10,8857.012638675325,13523.864772004612,18520.612242917858,2016
2013-10-01,North,Smartwatches,78401.94114216525,64308.73669712646,24617.07631640425,36,129,12,13,6151.126724409679,17860.667503768185,42104.973768734104,2013
2021-09-01,North,Tablets,103356.84611164624,87009.32867257514,21055.352512657515,96,893,16,5,6542.245795612837,9194.317671670577,25737.506547256213,2021
2010-03-01,North,Laptops,98761.03749016764,98862.83125082297,15775.42125666194,10,998,44,14,4874.37811397308,6887.378604563268,14652.653858105577,2010
2010-06-01,West,Smartwatches,63036.37481081495,105628.47051538948,23555.317855617763,11,260,37,14,7454.971855805287,8991.952505786698,15003.776528433254,2010
2017-09-01,North,Smartwatches,77424.25806810845,78396.48789406118,29326.656877495316,75,405,28,15,2844.0577410741644,11736.00924370151,13351.087310428506,2017
2010-08-01,West,Speakers,109498.94571770706,77006.178034148,21044.9462944369,58,722,46,5,5276.652925612508,10399.299596138191,17226.73235746653,2010
2024-04-01,South,Laptops,72946.86372030701,58829.685675113236,11890.941065144483,98,823,43,6,7427.558236470199,17918.1948408344,29879.30142165205,2024
2018-12-01,North,Laptops,98531.5903862379,70949.83805133286,27220.460488702538,28,295,18,9,8000.910201784067,19144.18201761163,10602.954213795561,2018
2023-05-01,North,Smartphones,57551.150063494126,86492.21940011508,20113.22218297432,37,707,9,9,3231.547928608239,10676.748042694391,14685.24765175542,2023
2016-03-01,West,Headphones,97940.95264145381,57142.07592466372,23562.74315595076,79,437,23,4,2633.938320870914,17351.319552137444,46284.93037946982,2016
2016-05-01,South,Smartwatches,58929.82177561206,110713.28249462906,20310.06148712517,48,237,7,1,3596.806425594815,6029.169535257282,45063.25484634725,2016
2014-02-01,West,Smartwatches,87908.42914587459,74649.98763272115,22280.84313426292,28,889,5,15,9281.400259355158,13305.549720796085,43323.215076872424,2014
2010-11-01,West,Laptops,91245.22556435048,81805.39316170182,23328.415259531306,73,546,44,14,2162.083930632437,17475.55514669584,38251.264916847314,2010
2017-11-01,North,Laptops,102460.51125056311,85132.12838586753,24034.746799410797,67,409,45,1,9577.856422828912,11279.348668945247,36460.8662757696,2017
2022-12-01,East,Headphones,94948.97760180305,96937.17389412178,20733.309460093005,26,278,41,6,9953.313453770252,7151.507536972319,21020.63244649127,2022
2015-10-01,East,Laptops,75281.98908082112,84000.67647241149,16197.11715810249,79,436,37,8,8050.998792561888,9261.35110342921,23399.781300903753,2015
2024-01-01,West,Tablets,75655.70017729042,63978.43481625595,20968.401755440835,88,333,21,3,7843.802922017725,12378.614494639936,19432.087183848365,2024
2011-04-01,North,Tablets,67717.82795467976,86327.07208260061,23942.686175096675,95,348,13,17,9579.578775405958,17652.46018986765,49212.54528221257,2011
2015-08-01,South,Speakers,104129.71008846899,96905.66895194506,16231.969283931952,50,231,35,5,3614.8179658567433,16228.959078354923,35372.191412306944,2015
2018-03-01,East,Tablets,103247.06396524474,66579.56219521751,14466.757411285591,14,348,39,18,2160.8398511541363,6253.63308732668,48630.69477247248,2018
2013-12-01,South,Tablets,113388.16429567631,92000.48734739942,26665.138993484004,32,904,7,7,8407.903374661963,13192.360162119243,20871.457946491108,2013
2015-04-01,East,Headphones,89997.16693926747,83813.73738726354,28457.90736122486,78,554,17,17,2538.3704460995314,18085.26180192981,34848.36446726854,2015
2017-06-01,North,Smartwatches,65313.13222551224,81427.24407488211,20191.859838068645,19,598,41,15,1408.6892323759193,13656.6535769858,40358.03015649032,2017
2016-04-01,West,Tablets,93680.0141147654,70400.17966194544,23006.099267590438,77,162,42,16,2768.153387719947,5974.0633399467215,13789.563486447038,2016
2021-07-01,South,Speakers,100220.93984877781,76666.33000596259,21878.905644302158,21,918,18,13,4941.159273016365,17346.804714059443,36678.43814743377,2021
2018-05-01,South,Laptops,76705.0201533256,86578.59853140931,9100.307764415225,19,491,10,7,5455.920369835332,18601.545463660907,16762.902703059644,2018
2017-05-01,West,Tablets,78603.20607769032,73637.35470882498,21033.634235660546,69,356,33,15,1562.5152853911009,10837.834258543833,23123.29782435288,2017
2011-06-01,South,Speakers,109018.46171515167,65310.72243328078,27329.864931526598,39,347,13,5,4990.5492370083,9652.053131342607,38646.12015386416,2011
2011-07-01,East,Headphones,102012.43092420365,64698.05166107497,14128.124901570573,33,363,40,12,6438.768356909008,13150.259504727377,27602.58941255307,2011
2014-07-01,West,Laptops,122657.38847440091,84213.80391764877,13670.812052035737,78,566,27,10,9386.258298427505,19761.321133693687,46846.474132546755,2014
2018-06-01,East,Speakers,134442.01616990677,87339.06383738125,16348.255928760815,22,948,19,19,3045.8762005897743,17561.963850026135,19648.088094793355,2018
2019-10-01,East,Tablets,69943.82727930372,78984.64618350394,17629.32219148422,18,460,11,10,2898.7335202899876,17165.83688406363,16151.248363601117,2019
2022-10-01,North,Smartwatches,91622.64688782982,107226.83933824195,23335.7128496402,27,979,29,7,4504.825697488006,7897.152746634072,23486.878822769657,2022
2021-02-01,East,Laptops,102472.6893404072,54489.88992902049,26603.20202244006,44,492,41,15,9852.89068723144,18427.48063146836,44076.92894417251,2021
2010-04-01,North,Laptops,107271.46798458522,85695.59618554925,26485.903622616206,97,278,27,9,4026.0230271788587,13339.185994419597,43896.982213592615,2010
2018-12-01,South,Smartwatches,120317.62368431476,52388.97905663101,23269.736345274887,13,605,15,6,1394.8106222571384,18753.179827416592,24772.223198607604,2018
2019-07-01,South,Laptops,114572.4992873244,78442.90953895127,12044.567566808975,50,926,12,11,3390.533691361471,14775.659911801216,42393.69272113146,2019
2012-05-01,North,Tablets,122768.60233123276,83750.68160695456,12024.097790187909,35,912,40,6,6024.714261551497,17512.50672987816,13111.530110022457,2012
2014-11-01,East,Laptops,101227.20412701339,77352.23769920404,23670.901159900117,53,598,46,15,4712.893530881573,7482.885759472421,10304.063992120005,2014
2020-05-01,West,Tablets,87429.92506164983,50717.91248360895,12065.064998676307,51,776,43,13,7968.0075189927575,15597.821953989365,44592.190036504006,2020
2018-02-01,West,Smartwatches,138999.13038774682,78573.20932318836,22776.774640262494,19,702,5,6,6465.444285725281,8858.782051986766,44962.867448059755,2018
2011-05-01,North,Smartphones,103066.50358524517,80043.8261370145,21387.483480897325,82,933,48,15,6035.1148627982075,7533.532954727208,15735.955333525453,2011
2018-11-01,South,Smartwatches,95163.05019993064,93462.23750976307,17682.695567531147,10,803,17,6,3906.9455636629546,13609.734936748408,21908.573381967435,2018
2013-07-01,South,Tablets,78555.61369649929,58594.633072428915,7268.089019150606,63,391,20,16,5966.61437168337,14041.116707016734,44023.84971204906,2013
2016-08-01,West,Headphones,103189.3682887531,101614.44606984787,21008.908881634896,25,687,17,1,6540.316473761154,12359.267111768035,13350.677977663867,2016
2023-06-01,North,Smartwatches,120089.8005273964,42232.74765393828,22559.283941353362,55,917,41,6,2612.842838572302,6335.612076504363,44523.7114530769,2023
2010-08-01,West,Headphones,89990.69209761206,60560.029950226744,17219.466196114983,22,198,18,16,7622.811275870693,8671.235360037845,32987.30289563986,2010
2021-09-01,East,Headphones,97332.40903201577,82642.06499975677,14540.32269715933,73,706,17,1,4536.396951437285,8531.763321387176,36291.08796210499,2021
2018-10-01,East,Tablets,104983.12883086909,84659.86062462202,21466.67628651644,87,280,16,7,7680.481390846969,9705.530900203154,33792.75782374569,2018
2010-08-01,North,Tablets,109443.49539124811,102679.32966071609,12738.668236770929,96,502,32,10,2599.3952275254915,14420.981049962127,33301.293207728886,2010
2017-12-01,North,Smartphones,94803.29767799273,82898.82917569297,23084.30217540044,64,765,26,8,6908.68700733818,11569.809043342768,17402.44350772202,2017
2017-10-01,East,Speakers,92127.8160297848,78476.92018381406,25279.2145527506,72,473,24,5,1241.9492087700378,19525.776824314707,19442.322646638862,2017
2015-05-01,South,Laptops,89784.75961076755,86666.55127418882,10199.305278008469,27,967,23,18,2430.692127224371,5237.660670274775,33202.14636416243,2015
2024-03-01,North,Smartwatches,77868.07218466813,44881.00915665996,17359.316115502694,70,935,15,4,9020.088062826213,8238.551254747996,26056.216566474646,2024
2013-03-01,East,Tablets,84596.43925319004,64885.00513721638,19756.156899022495,29,723,34,16,5153.247603052796,13601.110898899717,31651.56557556613,2013
2016-09-01,East,Smartwatches,84058.66482921093,62369.97239914133,19903.00041720304,74,782,30,10,5570.7655066628595,18190.09239060028,20134.640214906398,2016
2016-12-01,South,Speakers,69156.45831114345,94279.05380974163,15605.034950402534,73,352,19,16,9168.200378467925,5508.607409924432,28552.90611049457,2016
