Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Forecast_Revenue,Forecast_Expense,Forecast_Profit
2018-05-01,East,Speakers,131025.623978027,80965.50270711936,15985.825785029723,95,935,13,13,8399.867493738297,18823.82306742757,28831.59498615612,2018,137576.90517692835,83394.46778833294,54182.43738859541
2013-12-01,North,Smartwatches,104938.95372504691,89491.38963599617,23541.367208179658,68,756,11,2,5170.478944825452,9141.14951912671,11466.859304474528,2013,110185.90141129926,92176.13132507606,18009.7700862232
2018-07-01,South,Headphones,68966.32577111844,69797.2516713367,24968.97000454899,77,679,31,12,2273.884368379877,16231.81292136889,45302.6267394227,2018,72414.64205967437,71891.1692214768,523.4728381975729
2012-04-01,West,Smartwatches,89716.26787317605,71023.18923281739,21708.92485961368,63,439,25,2,3470.68442151167,6749.990942772797,40343.59450857828,2012,94202.08126683487,73153.88490980191,21048.196357032954
2013-05-01,East,Laptops,91908.99750114948,89400.32338001982,11698.773836396333,92,367,39,8,6052.450703866185,13066.798011874702,20720.41227924386,2013,96504.44737620695,92082.33308142042,4422.11429478653
2018-03-01,East,Smartwatches,107344.30851604269,66951.18908532448,12755.217393411756,26,317,28,5,4623.194238148877,13666.843462286044,20270.72936916211,2018,112711.52394184482,68959.72475788422,43751.7991839606
2013-11-01,East,Smartphones,101124.9308032086,68077.00301014465,23836.474993997897,59,912,36,11,4297.536192840327,7825.303465715154,11023.418039738575,2013,106181.17734336903,70119.31310044898,36061.86424292004
2022-02-01,South,Smartwatches,86234.03744327344,84159.30359529654,18171.314408792918,49,263,16,13,7018.878066966362,9856.65114485219,25965.28250704948,2022,90545.73931543711,86684.08270315544,3861.656612281673
2018-09-01,North,Headphones,74967.03116167062,85834.96918226618,21780.466464605943,96,947,27,17,6726.883653009088,7680.457953958116,20179.212684219838,2018,78715.38271975415,88410.01825773418,-9694.635537980022
2020-04-01,South,Speakers,82628.46200713815,76641.11262624577,22413.4560900732,20,790,40,16,3826.234987324469,17675.39129031049,34736.798953671474,2020,86759.88510749507,78940.34600503315,7819.539102461917
2011-01-01,West,Speakers,81893.06232868932,102267.2588434768,19427.915301362416,23,490,33,19,4234.839443945384,14857.835899852063,31915.32248196668,2011,85987.71544512379,105335.2766087811,-19347.561163657316
2021-09-01,South,Tablets,132431.53987072123,91246.59538600572,18719.578747779746,22,516,7,15,7768.597995361548,11696.511391735534,48285.32797633704,2021,139053.1168642573,93983.9932475859,45069.12361667139
2018-04-01,West,Smartwatches,84606.82787386746,74735.9317024102,19348.66519441535,97,147,47,18,9291.588237109016,13339.703756761202,41809.75913560756,2018,88837.16926756084,76978.00965348251,11859.159614078322
2012-07-01,East,Speakers,101202.72111432516,60639.34560178443,22957.451212045176,89,293,12,6,3917.932748776166,10160.62325770803,13234.588153652205,2012,106262.85717004143,62458.52596983797,43804.331200203465
2020-10-01,West,Smartwatches,119368.82816695188,94871.33918354794,22399.98975166737,37,900,38,4,3626.898124434732,11431.089891144751,38171.47980202818,2020,125337.26957529948,97717.47935905438,27619.790216245092
2011-04-01,West,Speakers,103897.96572865304,95397.13880612292,16005.127013614112,53,817,18,4,3387.520178677101,14290.577011171528,14284.60471287102,2011,109092.8640150857,98259.05297030661,10833.811044779082
2021-05-01,North,Smartwatches,78279.94718109533,78514.6059096792,19925.819877351743,72,183,40,13,2273.5620962090998,8172.179013284416,22923.510799563795,2021,82193.9445401501,80870.04408696957,1323.9004531805258
2016-01-01,West,Headphones,119701.70055598574,84153.23062085627,14696.465570006902,70,712,36,9,4394.568029464739,7011.444368788233,32200.712460415263,2016,125686.78558378502,86677.82753948195,39008.95804430307
2023-10-01,West,Smartwatches,107083.74239406743,90518.65314192516,22571.778754568066,26,766,11,10,5644.055048036222,19166.883397652186,29828.70369257148,2023,112437.92951377081,93234.21273618292,19203.71677758789
2014-06-01,South,Headphones,56290.24528291417,104046.55404785468,17672.28891836208,59,146,14,14,5836.899298855162,8552.81698625838,37733.39010669337,2014,59104.75754705988,107167.95066929032,-48063.19312223044
2018-04-01,East,Headphones,124914.4287198856,93308.89241842245,23598.86064324636,35,333,16,8,7219.273032388745,12428.36670470503,42401.13401264017,2018,131160.15015587988,96108.15919097512,35051.99096490476
2019-01-01,South,Tablets,117467.59406206704,86675.26396852128,18797.854069865098,16,952,44,3,1472.9665175460068,16422.83774335233,43175.41765879819,2019,123340.9737651704,89275.52188757692,34065.451877593485
2017-03-01,South,Speakers,106770.00972860496,93946.24560991427,25720.03012815484,88,398,27,9,6052.6786403943,13341.251131670504,12333.35046469298,2017,112108.5102150352,96764.63297821171,15343.877236823493
2024-05-01,East,Smartphones,132695.26971391088,97266.85549410114,26665.298914403105,25,947,15,1,3294.900657026046,14523.120207010255,35666.22618867853,2024,139330.03319960643,100184.86115892418,39145.17204068226
2023-06-01,East,Headphones,117009.35407025115,84060.79156183907,22221.006700917147,94,246,17,15,3152.111469401312,7451.494204220722,48455.11785736963,2023,122859.82177376372,86582.61530869425,36277.20646506947
2021-05-01,West,Speakers,122558.83617545756,93762.93903036678,18163.783602958083,26,295,16,15,8107.53336725981,10923.927141777418,40200.8381596664,2021,128686.77798423044,96575.82720127777,32110.95078295267
2010-08-01,West,Laptops,120728.03181437064,69855.36718264753,15313.514038033023,99,121,11,7,2381.295188887938,15353.55130257544,30796.12083630367,2010,126764.43340508918,71951.02819812697,54813.40520696221
2010-07-01,North,Smartwatches,115140.87981488032,95528.98658797548,24808.16045980189,44,293,48,15,3961.901338080736,8146.79357516161,49941.58664967255,2010,120897.92380562433,98394.85618561474,22503.06762000959
2012-12-01,South,Laptops,64182.34307725703,69980.0349573203,19669.032937638312,93,485,14,7,6738.745212135237,12253.34757364314,11759.282181339193,2012,67391.46023111988,72079.4360060399,-4687.975774920022
2011-06-01,East,Smartwatches,66570.6548413276,64875.03235812971,20240.75004512545,93,463,11,13,6785.860330133549,13838.746252694023,13526.115109115828,2011,69899.18758339398,66821.2833288736,3077.9042545203847
2010-03-01,West,Tablets,117016.80965685735,78067.35980378998,18057.983529917205,32,965,31,12,1432.7914266237317,16839.991926103932,40725.6832920317,2010,122867.65013970023,80409.38059790368,42458.269541796544
2012-04-01,East,Headphones,124633.0147815026,59873.62985211668,13086.03223705103,78,373,11,18,1653.0296530644673,8245.131492984163,31989.91303711619,2012,130864.66552057774,61669.83874768019,69194.82677289755
2015-10-01,West,Smartphones,85896.53204863163,71052.47653218271,25372.41509303785,18,483,28,7,6898.269272739143,19671.379007747368,14976.977766468292,2015,90191.35865106322,73184.0508281482,17007.307822915012
2024-04-01,North,Headphones,77724.74312467975,85677.10724984886,19576.427546829,96,307,27,7,9578.359690299578,19511.39523801731,25012.502200602503,2024,81610.98028091375,88247.42046734433,-6636.440186430584
2022-05-01,North,Smartwatches,105253.0027358703,84168.86292465159,10688.751633767544,27,374,29,15,9986.528022310022,5184.402805771849,12571.545261353214,2022,110515.6528726638,86693.92881239114,23821.724060272667
2012-04-01,East,Smartphones,70958.90486154755,89593.37848252016,19309.857010852214,84,828,48,9,9883.988509505476,10519.662835305198,31056.811203187568,2012,74506.85010462493,92281.17983699577,-17774.32973237084
2014-06-01,North,Headphones,96622.04311752351,89825.04701929176,13226.530657780011,57,595,40,6,4164.221920311113,6017.592746785416,14162.776040986684,2014,101453.1452733997,92519.79842987051,8933.346843529187
2015-05-01,East,Smartphones,92897.87052969464,85613.15380685037,22951.89307946627,81,638,37,9,3176.292267290972,9758.698949594467,10275.943819667966,2015,97542.76405617938,88181.54842105588,9361.215635123503
2018-04-01,West,Smartwatches,95510.86593996856,67225.27288575107,22265.01621726468,75,626,41,19,1887.8441877712469,14105.943290192929,22896.96507826401,2018,100286.40923696698,69242.0310723236,31044.378164643378
2011-09-01,South,Tablets,137688.620358106,93849.0483581818,27541.273193167493,32,258,46,16,3932.441467268556,14131.04791717818,19354.706007488112,2011,144573.0513760113,96664.51980892726,47908.53156708405
2011-01-01,North,Tablets,87320.17083078534,78355.73510534028,12617.07824725816,94,825,43,16,3491.68280353258,6449.956423242629,24483.911068561498,2011,91686.17937232461,80706.40715850049,10979.772213824122
2014-09-01,West,Headphones,101068.17387890218,83604.0698414532,27186.04069610009,19,559,11,1,6191.165902087599,15156.775045562286,24018.26527785769,2014,106121.58257284728,86112.19193669679,20009.390636150492
2014-01-01,South,Laptops,73756.8759646152,81561.60720391516,22596.67373750944,47,493,34,13,4319.06947283637,17695.08235304036,35200.515427521415,2014,77444.71976284597,84008.45542003262,-6563.735657186655
2019-10-01,South,Smartwatches,118807.48073831572,103619.0121579162,13165.434145376728,68,538,35,19,3083.7691652502667,14467.467927495403,37200.591832974045,2019,124747.8547752315,106727.58252265368,18020.272252577823
2014-06-01,South,Headphones,96408.2895178617,62076.87446243813,29135.087557162748,77,478,49,4,6512.904295952234,9649.489137519366,15094.360567298838,2014,101228.7039937548,63939.180696311276,37289.52329744352
2021-06-01,West,Headphones,123566.1649055553,74853.1443071706,19377.70414946028,94,962,41,19,3907.608997130617,5037.425866225215,29546.4626753538,2021,129744.47315083307,77098.73863638572,52645.73451444735
2014-05-01,West,Tablets,50857.85773515206,87970.31814057182,14043.8263743946,52,263,25,10,4182.761440846499,14726.12801257788,45566.05446591987,2014,53400.75062190966,90609.42768478897,-37208.67706287931
2013-08-01,East,Smartphones,98837.38037396556,80328.62886383671,25197.915376223013,21,738,38,13,6385.964782784233,15166.309738482558,15936.421537668582,2013,103779.24939266384,82738.48772975181,21040.76166291203
2013-11-01,South,Smartwatches,102642.5507131315,72729.5256291761,14555.467831848764,62,429,25,1,2063.967042390265,15631.238986431532,48674.98084277149,2013,107774.67824878807,74911.4113980514,32863.266850736676
2014-05-01,South,Smartphones,118230.46555810983,51229.44860816736,25781.105492455223,23,669,44,13,7968.242374653119,5588.908416578392,10773.806815277889,2014,124141.98883601533,52766.33206641238,71375.65676960294
2016-02-01,South,Speakers,87160.02429537407,75696.04473428022,19040.21766453328,61,246,24,10,9688.909696938044,12746.716411196614,13988.654027044167,2016,91518.02551014278,77966.92607630863,13551.09943383414
2013-10-01,East,Speakers,115736.4962878232,85436.36786920353,18253.88474643392,93,867,38,15,5417.439234864952,11201.4689535789,17103.10166570216,2013,121523.32110221437,87999.45890527964,33523.86219693473
2011-01-01,South,Smartwatches,89451.28970942808,88152.72261946352,13491.794297313278,81,209,12,15,6038.73028083999,16510.224041764148,28791.72919886788,2011,93923.85419489948,90797.30429804743,3126.549896852055
2023-09-01,West,Laptops,101875.14357808376,77478.88680071657,14782.046641870826,70,493,36,7,4461.786385426894,15840.33841980246,21966.1016598637,2023,106968.90075698796,79803.25340473808,27165.647352249885
2018-06-01,South,Speakers,118439.03114509952,82669.6506778168,20802.3263627081,50,660,34,14,9610.46415802123,19259.91245328681,26726.801783837152,2018,124360.98270235451,85149.7401981513,39211.24250420321
2011-12-01,North,Tablets,81404.60961346881,62847.74744572606,11803.99667417909,30,281,33,8,2196.5005998812794,18462.650351163764,47632.47010805593,2011,85474.84009414226,64733.17986909785,20741.660225044412
2010-02-01,West,Laptops,114811.69341461784,85841.0444088339,23446.12652210292,57,672,9,19,8321.69674455236,13370.10192576148,23655.24944997248,2010,120552.27808534873,88416.27574109891,32136.00234424982
2016-09-01,East,Headphones,106698.05143972048,80141.57438654169,17375.930704936687,65,542,34,18,6853.8324568779735,19707.108822124035,43924.64043028428,2016,112032.9540117065,82545.82161813794,29487.132393568565
2018-04-01,South,Speakers,93326.51738052128,82478.140169581,18018.055105892538,44,846,16,15,8123.466453604687,7253.19213750272,12912.290502333046,2018,97992.84324954735,84952.48437466843,13040.358874878919
2021-10-01,North,Tablets,86635.86809261377,76708.3384378014,22915.82435481737,53,853,43,9,9554.136188759918,5107.380253930139,42477.81333709408,2021,90967.66149724447,79009.58859093544,11958.072906309026
2021-06-01,East,Headphones,57983.42264398399,83192.34491226354,18979.636642826183,48,229,31,12,5465.3707962046965,6617.492734901231,46062.36522786973,2021,60882.593776183196,85688.11525963145,-24805.521483448254
2023-07-01,East,Laptops,98394.68087282102,89519.17879476715,26152.881312062047,24,942,17,14,3594.973262357897,10326.677468733798,21399.97022694752,2023,103314.41491646208,92204.75415861017,11109.660757851903
2022-09-01,West,Smartwatches,93359.96655331468,83831.87536757343,9748.223797914252,21,875,14,2,8015.604753497522,16328.89047495855,31883.95718359292,2022,98027.96488098042,86346.83162860064,11681.133252379776
2020-11-01,East,Headphones,112782.63517371163,52656.73113545728,24002.261347902047,17,502,40,5,8601.134555761855,10746.00259539041,17486.43986480398,2020,118421.76693239722,54236.433069521,64185.33386287622
2019-03-01,East,Smartphones,110759.95932098002,84142.48172331549,20120.444706283302,76,604,35,5,7176.297118758518,16709.02951583459,13634.25319143011,2019,116297.95728702903,86666.75617501496,29631.201112014067
2018-06-01,East,Smartwatches,121402.34608722808,74181.99207750484,16710.59267645274,10,819,20,14,8641.014434920009,16141.762064927443,40816.05630995428,2018,127472.4633915895,76407.45183982998,51065.01155175951
2011-05-01,East,Smartwatches,122134.58568038807,69377.08362673639,24744.955632813755,89,753,43,4,7572.945794584518,16915.247013420572,35193.196535112984,2011,128241.31496440749,71458.39613553848,56782.918828869006
2010-12-01,South,Laptops,163110.75754771265,100237.59468609156,22934.11885062055,51,121,49,2,9617.25718440343,7809.084682992877,40089.73158972375,2010,171266.2954250983,103244.7225266743,68021.572898424
2019-08-01,South,Laptops,110273.19937741569,66012.27304999053,21141.696286421637,40,116,40,1,6136.129298912834,12740.50280095177,27587.43738000548,2019,115786.85934628648,67992.64124149024,47794.21810479624
2011-12-01,South,Tablets,82790.5882118291,67704.80575191593,18734.60139560159,83,974,30,2,4424.260718819071,15690.37682747117,19984.24774701318,2011,86930.11762242057,69735.94992447342,17194.167697947152
2012-05-01,South,Tablets,116523.8597838056,46379.15619118988,16472.669966794765,39,930,48,13,7124.684321844861,9262.620554885896,27073.998409636704,2012,122350.05277299588,47770.53087692558,74579.5218960703
2024-03-01,North,Smartphones,132118.0811307656,101607.72308338268,14605.289694645144,52,733,24,17,1622.0291430962252,17570.39627924801,12591.60963141816,2024,138723.9851873039,104655.95477588417,34068.03041141972
2022-09-01,South,Smartwatches,109497.94648764785,93367.18190929072,26829.675865065397,35,381,38,13,5485.516390737595,16689.679487853347,21341.079102465977,2022,114972.84381203025,96168.19736656945,18804.646445460792
2020-02-01,East,Smartphones,57514.17889582062,75016.56999870315,24133.67924388112,21,326,41,17,7960.604583658961,6798.147916252256,21900.91031494931,2020,60389.88784061166,77267.06709866425,-16877.179258052594
2017-06-01,South,Smartphones,111107.20408005886,89191.99709718463,22843.268483226868,68,519,12,5,2520.674651766797,8268.31977524428,38580.98603214517,2017,116662.56428406181,91867.75701010018,24794.807273961633
2015-05-01,South,Laptops,87402.56305456965,46616.32705541943,17865.01335622854,78,472,8,8,4603.663849930641,8560.600936363087,12125.40426096957,2015,91772.69120729814,48014.816867082016,43757.87434021612
2016-12-01,West,Smartphones,73561.48239841056,87129.28661843491,30169.46458389134,82,400,33,12,4152.580295560172,18177.148332802783,19810.872468319467,2016,77239.5565183311,89743.16521698797,-12503.60869865687
2019-11-01,East,Smartphones,103733.73546608193,67143.9810538035,16527.759940670832,20,385,35,9,4014.7213143969593,7800.9030850933295,21064.414613546563,2019,108920.42223938603,69158.3004854176,39762.12175396843
2022-12-01,South,Headphones,69483.70034768421,105106.28747001907,18109.64085746948,56,215,6,18,6855.639301721772,14331.444384271994,32054.422871137947,2022,72957.88536506842,108259.47609411964,-35301.590729051226
2011-04-01,South,Tablets,120462.94208591312,85513.1359810892,29064.771472325265,32,248,29,16,5477.464692941551,5973.681060789126,19787.778846439545,2011,126486.08919020878,88078.53006052188,38407.559129686895
2024-07-01,South,Tablets,114617.58334864952,81965.1015802277,19737.955357403865,90,503,42,19,8175.837743465088,13287.5803495627,15297.163068194246,2024,120348.462516082,84424.05462763453,35924.40788844747
2018-08-01,North,Smartwatches,98266.62119501772,67689.42671129764,28690.54855504101,52,781,7,8,1520.644652224959,7118.78153479496,20319.23055640391,2018,103179.95225476862,69720.10951263657,33459.84274213205
2017-08-01,South,Tablets,88998.43535584812,67783.24116177423,21892.976064909417,86,189,46,7,5085.183094558284,13632.435873332826,26875.31902169542,2017,93448.35712364054,69816.73839662746,23631.618727013076
2012-03-01,West,Speakers,96318.01424552505,88888.30307962405,17426.110071921063,90,218,47,9,1125.9884946722243,10516.935854457624,31019.069132008608,2012,101133.9149578013,91554.95217201277,9578.962785788535
2024-02-01,East,Smartwatches,79781.69504795705,67548.98108478327,19020.954359990505,96,795,9,12,2987.7383308872004,14085.240950179375,11462.767803788644,2024,83770.77980035491,69575.45051732677,14195.329283028143
2024-07-01,East,Headphones,98459.11415838462,66959.26452215183,16415.972390634277,48,875,26,14,7978.382830117928,10916.648335330803,22392.43406168955,2024,103382.06986630385,68968.0424578164,34414.027408487455
2023-06-01,South,Tablets,43110.81845012907,101106.27250283652,23466.66442869916,82,838,20,10,1954.458374450151,17814.428167675476,40566.72959741958,2023,45266.359372635525,104139.46067792163,-58873.1013052861
2023-09-01,South,Headphones,101774.1992685374,84313.25084696176,26114.445345551467,91,192,13,16,1950.213556387601,16354.665949866256,33904.68836736089,2023,106862.90923196428,86842.64837237062,20020.26085959366
2021-02-01,South,Tablets,102284.39883177844,63557.16759026688,22336.62700817185,64,728,13,2,4612.945819782664,17670.53314084975,28241.575148489712,2021,107398.61877336737,65463.88261797489,41934.736155392486
2021-03-01,East,Tablets,116902.99336181482,88276.19832303951,21418.14832851452,27,546,16,6,7992.474620978256,8330.78326452963,28118.863487629344,2021,122748.14302990556,90924.4842727307,31823.658757174868
2022-09-01,East,Headphones,105996.23151986842,75814.09780674185,14803.827052309758,51,411,46,11,6742.205887419738,7232.239825108321,24755.975300779894,2022,111296.04309586185,78088.5207409441,33207.522354917746
2012-09-01,North,Smartphones,119546.69523743,53512.66195523909,25466.962508876062,35,417,8,4,8035.7975222395235,13360.020025638103,23681.758979752474,2012,125524.0299993015,55118.04181389626,70405.98818540524
2014-07-01,West,Smartphones,110940.62218104785,72514.87242356401,24199.48442838416,27,220,22,5,1445.9358567319025,18092.498183558768,26025.439742910912,2014,116487.65329010024,74690.31859627094,41797.334693829296
2010-07-01,North,Smartphones,120730.48540812246,64271.2803178722,21390.46080281782,94,416,22,5,6073.531371357465,6659.359347447893,44768.28642921264,2010,126767.00967852859,66199.41872740837,60567.59095112022
2014-09-01,West,Speakers,152428.50127985104,83836.66346427907,18493.13622629805,50,237,46,17,5079.633988059299,8508.32272413718,28753.252583921843,2014,160049.9263438436,86351.76336820745,73698.16297563615
2020-06-01,North,Smartphones,108400.3428389674,70166.26968257583,20219.524368344377,51,842,47,5,9064.191963599536,16189.973275865454,36770.85592977729,2020,113820.35998091577,72271.2577730531,41549.10220786267
2010-12-01,East,Tablets,103680.48289534726,81363.53375665726,15450.536189806164,42,917,37,11,7636.053841768206,11980.414666567134,42313.94655771884,2010,108864.50704011462,83804.43976935698,25060.067270757645
2011-04-01,North,Laptops,123740.97842536312,89993.89526144844,12628.410578583726,52,759,46,9,4819.069435208625,14051.94955577955,27278.664323607984,2011,129928.02734663128,92693.7121192919,37234.31522733938
2013-07-01,West,Headphones,90635.36994459276,115414.39524441,18500.76381250744,23,383,7,15,5984.642173857126,13876.316363319324,43566.60331534765,2013,95167.1384418224,118876.8271017423,-23709.68865991989
2019-09-01,South,Laptops,97616.24468069166,109698.51758080018,15699.87808039106,64,753,42,3,4823.499811718068,11185.32441547095,49707.32166473246,2019,102497.05691472624,112989.47310822419,-10492.41619349795
2021-03-01,West,Speakers,108419.8923655714,83348.74128212062,17461.821261363213,67,943,21,16,4970.322557081649,15585.53460449603,30166.448567506453,2021,113840.88698384998,85849.20352058424,27991.68346326574
2019-03-01,South,Laptops,101448.30075457008,79210.9377848593,17560.244039290952,19,619,16,9,6706.7412564095375,17784.037148330986,26109.860295528924,2019,106520.7157922986,81587.26591840509,24933.449873893507
2014-03-01,East,Smartwatches,101358.26881601776,71073.6243666908,19609.8725036488,37,604,15,6,2948.813094179217,18616.35573605256,42231.84851932888,2014,106426.18225681866,73205.83309769152,33220.349159127145
2023-04-01,West,Smartphones,117995.58406652628,55353.53050126127,19281.524411689126,23,490,21,9,3998.6546720847455,5696.173980095162,35966.79660572097,2023,123895.3632698526,57014.136416299116,66881.2268535535
2016-03-01,North,Speakers,66078.9032096088,45705.29272108943,4734.233175501697,92,104,39,19,3512.430352535042,13304.091914472889,34527.814454421605,2016,69382.84837008925,47076.45150272211,22306.39686736714
2010-08-01,West,Tablets,140669.18156944477,67359.4400950888,21739.48773485737,35,868,45,6,8207.221629507125,5605.573181582835,45444.99823104136,2010,147702.64064791703,69380.22329794145,78322.41734997557
2013-09-01,South,Smartphones,109718.00035969124,104561.67223824072,20657.482698377946,83,466,10,11,9477.491593217352,18513.9516580548,35978.16889070063,2013,115203.9003776758,107698.52240538794,7505.377972287868
2014-11-01,East,Smartphones,91994.77340371486,104046.46346010744,24805.738288864144,26,940,39,2,4728.705376714887,11438.987110767312,35663.0967279316,2014,96594.51207390061,107167.85736391066,-10573.345290010053
2020-12-01,North,Laptops,132561.0581669758,81074.64934356371,18930.949496071,43,591,10,18,1693.9105078093762,18507.881150033376,18276.10893778086,2020,139189.1110753246,83506.88882387063,55682.22225145396
2018-08-01,West,Smartwatches,102070.68101407468,86978.24236521649,25422.167878015287,23,857,36,7,1841.9588436034376,7815.251147762581,37529.12149387278,2018,107174.21506477841,89587.58963617298,17586.62542860543
2023-01-01,South,Smartphones,102597.97075192515,70929.2437990648,19234.84619038771,35,565,15,4,4596.300580048675,7435.568605297873,46519.91457962976,2023,107727.86928952142,73057.12111303674,34670.748176484674
2023-01-01,North,Headphones,95705.9343462674,79547.74348565505,21700.39296178442,43,334,47,7,4554.860277672264,18624.862144119903,33053.682809801714,2023,100491.23106358078,81934.1757902247,18557.055273356076
2018-02-01,East,Headphones,129353.87327735109,68357.39893615698,15414.325313144289,92,461,43,17,2315.407551072096,19075.633745661937,46134.91469853021,2018,135821.56694121865,70408.12090424169,65413.446036976966
2022-12-01,North,Smartphones,99812.98041664217,68330.44950365585,25680.401222474866,33,621,17,4,8264.11075632149,16501.844509944625,23582.82709437747,2022,104803.62943747429,70380.36298876553,34423.26644870876
2016-07-01,East,Laptops,88831.68068278403,89188.06787938319,26499.988037391347,79,341,17,13,5501.212880529362,8330.380592204623,11703.249016406164,2016,93273.26471692324,91863.70991576469,1409.5548011585488
2020-04-01,North,Laptops,119975.45937719702,70920.59643274,29416.578435923,29,541,43,19,1981.538760791905,7579.780891581573,27805.13777171801,2020,125974.23234605689,73048.2143257222,52926.01802033468
2024-04-01,West,Tablets,123659.10751510732,87382.48744076469,17287.79284432088,48,932,38,4,1888.4818765248808,16220.196092253163,10158.27720864204,2024,129842.06289086268,90003.96206398762,39838.10082687506
2010-04-01,South,Speakers,132132.1662734428,77792.12816930303,22648.42817987891,54,287,7,13,5013.680355503788,14521.620748079686,16192.68173639175,2010,138738.77458711495,80125.89201438213,58612.88257273282
2017-06-01,West,Speakers,112671.98084099268,101268.08329209615,12801.007992698502,43,503,36,1,2051.5281692565586,18081.149873239825,17623.6799230229,2017,118305.57988304232,104306.12579085905,13999.454092183267
2018-08-01,West,Speakers,122925.329904863,88285.1194986551,10563.830867383313,31,925,8,2,6050.765082813381,9152.171275428598,31353.4126553991,2018,129071.59640010615,90933.67308361475,38137.923316491404
2021-05-01,East,Smartwatches,94814.93614803416,83664.89452390106,22817.178100599263,80,526,44,7,4465.14071376886,9430.357103905744,47997.18790708122,2021,99555.68295543587,86174.8413596181,13380.841595817765
2019-11-01,East,Laptops,120515.98839896612,58545.1450140418,19435.799264611687,42,512,5,17,9277.069081002806,15974.616792653973,10792.72966158066,2019,126541.78781891442,60301.49936446306,66240.28845445137
2021-01-01,East,Tablets,114850.45211867732,72642.35794656393,13574.54976460404,15,613,13,7,4770.190919028732,9018.029116762704,19467.58240539846,2021,120592.9747246112,74821.62868496086,45771.346039650336
2014-08-01,West,Headphones,110609.2053788532,79245.73511776725,20895.653008921377,25,253,11,13,6529.871467651869,11935.658478579626,48778.15830699435,2014,116139.66564779587,81623.10717130027,34516.5584764956
2017-12-01,North,Speakers,68857.50478465941,80818.41787589237,24668.204254338325,81,302,31,17,8302.187359516469,12802.13214580193,45266.109827279644,2017,72300.38002389239,83242.97041216915,-10942.59038827676
2024-10-01,North,Headphones,92236.52052911853,89948.43172958751,20315.493929070624,32,316,7,1,3725.885180561968,15037.767842983409,43393.99837208838,2024,96848.34655557446,92646.88468147513,4201.461874099332
2016-03-01,West,Headphones,99085.69986640288,83090.30210216521,26142.38701831522,27,581,26,2,5606.996500230537,10165.75261624236,13672.006353367588,2016,104039.98485972303,85583.01116523017,18456.97369449286
2021-11-01,West,Smartphones,110631.92054470455,64501.57975706193,16696.219567925786,23,414,20,6,2088.459872355089,17875.054695498744,35763.93125833012,2021,116163.51657193979,66436.62714977379,49726.889422166
2012-08-01,South,Smartwatches,148014.7421744892,88881.71387032422,25413.7183651101,59,716,12,12,4894.924579274016,11034.935402208084,18125.41199857563,2012,155415.47928321364,91548.16528643396,63867.31399677969
2012-04-01,East,Tablets,117184.8783270418,73080.99384471956,18081.14608664796,70,100,9,13,4382.391914438486,5620.599455520784,36040.98006561753,2012,123044.1222433939,75273.42366006115,47770.69858333275
2011-10-01,East,Smartwatches,83799.73278457276,70287.02785035939,26150.827986209835,45,865,34,9,4853.70165516168,6005.03139789722,27101.24474775949,2011,87989.71942380139,72395.63868587017,15594.080737931217
2011-05-01,West,Smartphones,90395.12960301765,63459.30478763987,13644.045725557751,24,602,32,17,1966.6922112624195,19573.600494666483,35426.783054154774,2011,94914.88608316853,65363.083931269066,29551.802151899465
2014-11-01,West,Tablets,127797.27404701315,74730.07458694573,21153.67731886525,14,898,31,18,4585.6061387684695,14330.64190199861,27154.434513402644,2014,134187.1377493638,76971.9768245541,57215.16092480971
2017-06-01,North,Tablets,89515.59571764265,71641.84942277143,21143.099431119124,62,905,26,8,8832.401443097488,12363.920575329674,46308.16752554081,2017,93991.37550352479,73791.10490545457,20200.270598070216
2018-10-01,West,Laptops,120374.08995042696,97411.12004013416,22385.579526115176,57,377,34,8,9433.49584724337,18045.209393946032,11012.33457261642,2018,126392.79444794831,100333.45364133819,26059.340806610126
2012-02-01,North,Smartwatches,102344.44180471353,75987.34614850195,18242.900489496184,88,293,41,11,3175.546082087069,15753.270349660215,17662.64229471663,2012,107461.6638949492,78266.96653295701,29194.697361992192
2012-01-01,West,Smartwatches,96672.22121067149,87982.42347867225,22158.38263100945,20,868,11,8,3704.511589216998,7720.882002444398,43319.88027209263,2012,101505.83227120507,90621.89618303243,10883.936088172646
2021-06-01,South,Laptops,89818.69220084164,52958.924694189205,19008.56253140603,11,861,34,18,1086.0084487598756,5109.384567378075,39469.95758417577,2021,94309.62681088372,54547.692435014884,39761.93437586884
2013-09-01,South,Headphones,39071.50958135059,91166.47912147622,17367.086499127323,96,347,17,18,2040.2284987430733,19731.95454187509,17451.698779718452,2013,41025.085060418125,93901.47349512052,-52876.38843470239
2016-11-01,North,Smartphones,110795.02248401604,89620.75249404158,27070.46368369597,33,187,26,13,4106.076803383441,14438.24066154675,14857.458920488209,2016,116334.77360821684,92309.37506886282,24025.39853935402
2010-11-01,East,Smartwatches,78957.40473979861,58164.08162491878,20390.16270284795,91,533,15,1,7165.978724504362,12156.113516738867,22450.445911673087,2010,82905.27497678855,59909.00407366634,22996.27090312221
2018-08-01,South,Laptops,71632.64800470308,66922.36201342638,12430.843186209268,77,519,9,15,3629.8380911447234,19169.8421405345,29274.7404546415,2018,75214.28040493824,68930.03287382917,6284.2475311090675
