Month,Division,Product,Revenue,Expense,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Profit,Revenue_Growth,Expense_Growth,Profit_Growth
2010-10,South,Tablets,52669.6995081424,62144.91792896031,89,614,7,19,8285.287160716656,11289.545431498342,29329.77063659601,62902.17650433777,-0.5551924027097603,0.028040955952610913,0.4944178599029261
2019-05,East,Speakers,116019.5627410701,79240.20794579742,36,333,28,4,3119.713350527535,13472.989126843682,31941.78535935992,47295.7780818525,-0.3089963565397137,0.43312164878867176,0.38151202488806124
2013-03,North,Smartphones,87944.07416864435,37698.94343315894,72,778,22,1,8124.07703973327,15262.741025447896,43544.90999648848,75758.59214134485,0.5763996616748912,-0.10405565570373809,4.6395526668598075
2013-07,North,Smartwatches,152504.1192310044,134605.06930767605,73,710,36,19,3627.5115160207033,17763.911689021654,35953.53438377024,54466.80451492866,0.7341034137053699,2.5705263078880134,-0.28104782605637024
2022-10,North,Tablets,158636.11802201188,91640.97506600228,41,735,25,4,2013.316579258003,8526.673817575242,39306.31667645324,47375.22628020998,0.04020874204531544,-0.3191863015461014,-0.13020000526696895
2020-02,North,Headphones,184310.55868373837,100572.43582662364,18,566,33,14,2214.2465975226974,9396.420899439232,41645.67477685842,30610.0203302268,0.16184486220322136,0.09746143310008071,-0.35388128493196236
2010-09,East,Laptops,164102.3770308558,74554.29077201453,20,656,36,14,2989.526323368512,13228.722816550802,29321.150293673887,26552.227555478763,0.4144371272721987,-0.05913559915173605,-0.4385920132336947
2017-07,South,Smartphones,57236.618470481255,110380.22754646942,79,993,29,9,7141.860065026825,10198.357136240818,48991.71564529883,26102.364678612157,0.08670865801375682,0.776174645087605,-0.5850324085874496
2016-08,East,Tablets,105743.45155366516,81813.80830212368,39,935,16,19,3195.655615643976,13525.167828454763,35134.59885537761,38498.597831899126,-0.3556251075279522,0.09737222975279325,0.4499197007655713
2023-06,South,Tablets,90953.50276281832,121357.6529447094,24,386,13,11,6434.838591595418,8002.261972202063,35339.41006696594,21995.9991765531,0.5890789007691979,0.09945101257939104,-0.15731775847204155
2015-01,East,Smartphones,107919.86747407418,128568.25722184886,68,717,11,16,3308.705017517664,9614.717115602383,15641.80545654586,69094.68636632815,0.020582039723797907,0.5714738121842393,0.7947325424168501
2020-11,West,Headphones,74011.34884530524,110621.89342638273,57,393,18,19,4287.0111879183005,9872.629856885447,49509.48848542364,66363.81797418866,0.04365179545159381,0.09050896541607845,1.1046008622614392
2012-09,West,Headphones,64655.61555358902,88960.27430090767,91,580,24,4,9007.491335836155,19884.80885709709,12831.02139226886,61019.33506821936,-0.1264094417637368,-0.19581674526200865,-0.0805330836759266
2024-01,West,Smartwatches,128147.6813762601,123872.32207226731,85,233,24,9,5503.258354375481,17815.22495560004,49425.45403396914,13412.553819574769,0.982003887505277,0.39244537009036007,-0.7801917407887256
2017-07,West,Speakers,158057.19662995916,89314.23736858189,69,107,14,17,6402.2663859541135,17565.509520296517,46422.62340911559,15033.410935457152,0.23339880154273263,-0.27898148775740383,0.1208462711640228
2022-01,North,Headphones,155286.63528979142,43381.188524348254,77,127,15,15,2703.491464695415,12703.548560285548,44256.81086741666,54549.7697558454,-0.15747292830764836,-0.5686572750496679,0.7820886483364589
2023-08,North,Smartwatches,117641.64832643408,43960.82678929274,66,882,43,8,2183.5546283435133,12002.720571654252,36943.94777025088,62427.77940617988,-0.2424225812678944,0.01336151185943546,0.14441875163900741
2014-02,East,Speakers,128341.84794334193,143829.97675596015,73,834,23,13,4718.622322432431,6051.883176160194,34354.32357097343,11870.115860583172,0.18923281641514023,0.11870519103153643,-0.8282050837071631
2019-12,East,Tablets,127449.3083762962,55627.56101494514,63,619,23,1,8698.469492196318,7959.898654033608,49864.80070052767,30335.01538239276,-0.006954392361872008,-0.6132408398471079,1.5555787103246033
2019-08,West,Smartphones,153735.55666520842,127910.99892263715,89,409,47,2,3168.3129485278614,18430.2018218155,48959.89944842074,19539.82323798009,-0.027342253670792904,0.4321456767835814,0.2997598031391737
2022-11,South,Headphones,57188.77639340361,59604.64887300343,96,745,10,10,6595.2320967390215,12884.621321048078,42473.323345394434,26189.528897325727,-0.37123063261745737,-0.5088513379526272,0.19064965801793488
2014-01,West,Smartwatches,156484.41633068357,81693.61126281795,84,640,12,13,8848.865958636521,19811.57388962915,13474.459039898244,46286.390224398776,0.017880441747522013,-0.361324577628952,1.3688233849746734
2022-05,East,Tablets,137330.13511359313,108593.77345177728,63,726,5,11,9409.693815157672,13876.819965573604,24886.664502169908,17647.129156645635,0.07752750378310114,0.9521577338722798,-0.4182587701310845
2018-12,West,Headphones,79716.30720073613,49064.0607475085,68,593,27,14,9944.112405193193,10662.306307514074,44637.11239356746,26088.38918116766,-0.4905798988170217,-0.39941373641001565,-0.436370193167153
2017-05,East,Laptops,57358.82806193968,118469.5786036653,97,133,44,16,7866.614440113634,9111.648631156944,38100.8130030713,49543.587640188605,-0.5823289038891929,0.09094264650701667,1.8074587770289683
2021-06,West,Tablets,66279.16858368326,112789.5567067846,95,106,41,6,1675.0910600239388,18775.39497391121,14880.168141571105,45567.63518761764,-0.16856198046425297,1.2988222945348467,0.7466634245287709
2019-04,South,Headphones,128703.70121289045,95169.94669269396,48,139,14,2,8843.157939725139,10560.984355799532,23929.94165161433,70031.3710583288,1.2505062938841904,0.5966866426051378,1.6740217944691578
2011-10,West,Tablets,163761.27951369245,97906.77072509188,24,429,6,5,8970.731876832262,7192.12400139575,10777.020167099632,20540.58063162402,1.4707805335084956,-0.1319518084496335,-0.549228733353149
2018-02,South,Smartphones,100198.59306867517,42692.615222590844,88,161,40,19,6015.545552815532,9173.880610773229,45712.13070170448,35891.93149823472,-0.22147854238523113,-0.5514065447525538,-0.4874878078805498
2022-10,South,Smartphones,106868.58660578326,82313.89805221467,83,185,6,7,1606.8849479718024,14684.347455952888,39880.21142485937,74705.17947397853,0.06656773646049641,0.9280593991032478,1.0813920108382233
2013-01,East,Smartphones,190121.9622569169,40388.56744291495,37,824,19,17,5289.987801392459,6995.15664159724,27434.434425449857,65705.87785049179,2.3146068126010384,-0.6590806862069367,0.3262236543643582
2023-06,South,Speakers,81951.9626048864,66943.59492402128,45,215,24,5,2896.300322903059,6373.495296172519,40415.52410079584,51815.01318931958,-0.2331519934179468,-0.186727921917189,-0.306406683523625
2020-10,North,Laptops,65562.41368630275,138037.456930876,63,676,46,12,4978.963607760095,11864.399036920886,47336.88774845554,63829.47711695651,-0.44269385358849245,2.1400104823437243,0.02245310860180738
2023-08,North,Smartphones,101511.5170700027,98944.00806657504,26,396,25,19,7517.138298854967,6254.775672508653,21195.667706034747,41386.65469136033,0.5483187906367517,-0.2832089907587728,-0.3516059262787564
2020-06,North,Laptops,161888.31792384107,119124.4125783218,95,478,34,18,7007.955819014249,10894.071720245109,21432.67364259333,73748.10236816466,0.5947778399588131,0.20395782327888168,0.7819295354538511
2021-10,East,Smartphones,143911.5936584198,98866.30408510708,96,781,28,12,8019.92655643027,9840.878646058403,29306.059258207883,51975.950740035456,-0.24305644676679583,1.447878455328834,-0.20896040901694712
2019-11,North,Speakers,112369.3159054354,53308.41096079789,31,727,6,3,5288.704665710579,10872.157753843489,38275.98509834199,58694.50333861744,-0.30588372684001475,-0.5524980160909609,-0.2041218491886987
2023-12,East,Tablets,194712.87992477455,101376.99789358696,84,421,42,4,5597.128749900076,12316.824614905165,49721.49741346911,55639.025682905856,0.35300343061264217,0.025394838329534375,0.0704763432071065
2023-10,East,Headphones,160249.465744186,120646.569276663,45,727,26,15,9421.203141193011,7779.934756301806,16517.258216144855,57093.51730996724,-0.17699606823083902,0.19007833910511773,0.02614157256007177
2012-08,North,Headphones,59279.21365749407,46608.6003440433,38,832,33,15,6680.653153883595,11636.36652373779,23685.42259639149,54874.41286182751,-0.47246084769813324,-0.12568017871854253,-0.06508429681653916
2011-03,South,Smartphones,161694.71657810727,128028.80521135018,64,494,18,11,7727.865675679841,10422.786896271571,24537.599106037385,15163.507665277815,0.9730426391090015,0.9124877496743125,-0.7073530096407771
2014-03,West,Headphones,53605.78338587875,96647.0614773955,51,456,9,2,6980.655128786826,16932.102980739106,39032.95891114467,52269.44186993264,-0.672658985414213,-0.012866416064660657,1.5446915453528742
2020-11,East,Smartphones,147548.49846761083,30513.024260253755,41,661,28,18,6764.368722128276,15420.337194251497,45463.91183796299,64837.95984462534,-0.07925747032973163,-0.7470875098795207,0.13564486651982977
2022-07,North,Smartphones,81572.42544389881,92373.41836055725,23,938,30,3,9221.87934491335,18088.12673044103,17351.80553748009,10027.709246632285,0.37607131422510776,0.981896424237138,-0.8172607464269035
2020-02,East,Smartwatches,154466.33135563365,77480.57905641955,27,518,6,18,4208.37214941272,15035.1450311703,38546.01429289716,72417.30446323144,0.04688514596806548,1.5392625259157184,0.11689671662663192
2022-03,South,Smartwatches,96466.93499716942,65573.58135479852,47,577,49,14,4849.212985498978,6816.274268011281,46384.88063038357,76656.36013913612,-0.40340082200168437,-0.4878216566455531,4.055318454757524
2020-10,South,Smartwatches,180950.94619333476,122550.86639014502,43,435,38,6,4417.753627790828,12606.15524953285,14851.826760027328,18973.32258856015,0.8757820614767571,0.8689061030090748,-0.7524886055883376
2023-04,North,Laptops,100537.07548871909,137939.9860390621,54,690,27,2,7886.772151529381,16137.043977625051,35402.399202532426,47453.654286281904,0.23248849033995134,0.49328658056852226,3.7322527128734597
2022-12,East,Smartwatches,142954.37831064453,121518.37072141324,96,119,45,1,8815.776538190341,17625.177149272553,18095.362568031796,17741.754290208566,-0.07452726392837483,0.5683719998133521,-0.7550067014822871
2016-04,West,Smartphones,92889.13394809824,131612.70979090477,41,511,39,8,4217.521601480123,7719.135531097474,27645.63675044847,29810.55000565155,0.7328192609263839,0.36178697809335136,-0.4296753717050936
2019-03,West,Speakers,187583.23177132677,139053.71318534078,76,990,19,10,2281.1236206609155,8352.539728027134,15072.349490261407,53504.47838187418,1.0194313780139108,0.05653711868905087,0.7948168809945031
2021-09,East,Speakers,167149.39715422585,139515.51736517734,72,648,7,18,5446.959579634122,17933.61043940545,37344.76770725208,31199.681408587283,0.16924993224764862,0.1481022707671371,0.7585454571313708
2013-01,East,Tablets,86495.43145169047,43756.5771596109,64,358,16,11,9858.956920069746,12281.064152161223,26055.0151963988,35588.51070349682,-0.4825262135293097,-0.6863676672962515,0.14066904201469077
2011-11,East,Smartwatches,192319.50688379892,84766.25866645938,52,704,42,18,2833.13588515637,11786.345192942328,32690.10775439213,62229.44210886096,1.2234643339655857,0.9372232511984986,0.7485823620808749
2016-06,North,Speakers,103573.63843643424,30034.376927149235,31,798,21,16,5068.00844248389,12411.72795518138,30941.69297644649,50248.82107022607,0.030203414341964496,-0.7822648980213465,0.05890308820225476
2023-05,South,Smartwatches,147779.74215007812,90775.5101644407,96,456,42,5,3442.4812296505115,7599.992232703141,37759.39211340511,46263.1347041057,-0.18331600216013955,-0.2592829994734297,1.4383254165509092
2018-06,West,Tablets,161427.98466715944,140909.27212125488,77,300,31,7,9304.109952716606,14414.546772857027,45823.13359362077,32692.14558213515,-0.13943275663387578,0.013344188324125428,-0.3889830053326838
2022-01,North,Speakers,53435.324219736845,53892.274847780805,86,510,23,2,5958.255768098811,17119.60529030339,21189.97353548757,59290.57203237365,-0.4840837395846487,0.7943530168280433,0.17993956414442303
2021-01,East,Smartphones,193845.10192358692,106774.39545198956,38,387,25,11,6208.700131597368,17555.917997695644,33806.67255334239,39677.66327064071,0.007932606860882707,0.25963322118684506,-0.3623972523933179
2023-10,East,Laptops,101666.19591310472,107325.48557014724,49,147,44,13,1074.3512196709037,5455.675789550769,32950.655149007536,72916.96426400408,-0.4755286829316885,0.005161257208011749,0.8377333303788237
2018-01,South,Smartwatches,78466.83401468364,49242.47816253276,54,864,28,16,6875.017799069735,15727.837368262171,22605.81276683687,52111.91008061588,-0.46902848202971936,-0.4575356495013959,0.12642410450390695
2014-04,East,Speakers,177606.1687592747,58623.29271809524,19,657,28,14,3757.171792672445,6368.369929304405,29983.446189050974,47681.88204048154,0.7469540112534236,-0.4537803168868084,-0.3460797151696563
2015-08,North,Speakers,155434.89242351218,85442.61407522892,86,469,23,7,5620.747094372775,19503.03823574837,11618.12694569987,66219.41447890506,1.9088415704999284,0.5854334283821256,0.11686246580228876
2015-05,North,Tablets,63011.49089350289,52585.125174521454,54,330,35,7,5779.606445799378,12233.613070880756,27077.322871389893,43980.88253610625,-0.5946116736658074,-0.3845562223994893,-0.3358309963595819
2023-05,South,Smartphones,67556.68720651543,100199.27742294109,26,194,44,12,6330.020740942175,16631.227172669704,20821.075444823266,29550.18309985688,-0.139041506455155,1.034813867251302,-0.43294761112875246
2013-07,North,Headphones,157278.78059804736,88145.00772267228,11,402,24,12,8411.854514998979,14327.86544546594,44559.02600385775,20856.790725719227,1.4960333165877269,0.6762346277608615,-0.5257759844042061
2020-12,West,Speakers,61217.48839386259,92303.78142148476,26,317,19,1,3690.411747213997,19279.047420127205,24311.66752557348,49327.29253215552,-0.6207752421608683,-0.34494174846027337,0.5088423122375536
2017-08,North,Laptops,187576.31526860976,46136.10633846663,99,651,44,6,3305.452457834285,19604.86940271622,17688.389068243967,39739.962061351616,0.1926358696027335,-0.4765885495906571,0.9053728152120211
2012-06,North,Tablets,161231.02054214498,92070.2190526372,47,486,39,8,8162.27963058359,9183.1953649308,31186.849017462093,37816.32026754544,-0.140451072880594,0.9956217886525973,-0.04840572798827558
2011-09,North,Speakers,100323.83089504832,35937.38292649672,46,814,39,13,7468.467135949856,12243.035581514225,42438.57790438467,34458.50328361664,-0.37776346910348946,-0.6096741889366956,-0.08879280057320982
2016-03,West,Speakers,104440.81688380073,135784.2357614018,72,727,37,5,3030.5344405805545,12563.60645184889,24161.830354710077,57012.85511213061,0.7060617745675355,0.47105821311234464,0.1558075090978288
2011-05,East,Tablets,125974.41443061522,71189.96289667109,14,190,44,10,1007.527207380086,7665.465545096426,43873.21643342934,46329.75058213103,-0.2907092399399739,0.21436309009468002,-0.028357342464010893
2016-01,North,Tablets,104145.41204728102,132760.47898028488,34,157,45,14,6993.42685981014,18559.065283469587,23045.18230383878,47606.70601679239,0.03809245637988612,2.6942166671352203,0.38156627480181604
2012-06,South,Smartwatches,167520.28271574737,114198.76424938126,82,533,48,9,2414.6022421516354,10244.097717500066,39423.92132263062,31568.73608819516,1.479699488573961,0.13971644493351332,0.06830932253506261
2014-05,West,Speakers,196210.54161524237,121940.71071566171,31,621,22,17,9612.966536284554,6311.851851269912,14610.047100002364,52955.56848606971,0.8786768187914813,-0.10195237295488213,-0.0711644175349786
2010-11,South,Headphones,137678.22731572896,67745.33934467073,72,867,21,3,6439.66555055856,7317.99301243859,12488.022065808676,38246.125213616,-0.1781399536595527,-0.4067769490330734,0.21151905184819175
2015-02,North,Laptops,116905.59915012932,57329.27278008662,44,928,12,12,8646.86639371454,12699.558584314062,39503.03622891643,63863.59578386912,0.12252279627119145,-0.5681751585982143,0.34148318855210036
2014-05,South,Smartphones,83416.12104023257,78808.86646093379,64,860,24,12,8250.593664268821,18225.2797584282,24735.92855889552,47067.13883081599,-0.39412263894900723,0.16331052768035725,0.23063809909976518
2018-11,North,Smartphones,148015.01288717,32907.10348953592,29,582,15,11,6020.1795220929625,14423.2799990989,25719.81096610246,30261.67505494619,0.26610713227764404,-0.42599823975150375,-0.5261514062352595
2014-09,West,Headphones,152836.52927230956,140250.68122420192,14,466,34,4,4945.156422558219,8222.472485090395,32966.10588243384,20341.076677177407,-0.22105852206446053,0.15015469732036357,-0.6158840843616238
2015-06,South,Tablets,152778.59105215454,76441.71191593495,48,988,31,8,5471.185672862731,9452.043819276569,49474.80639559101,58995.51991321061,0.8315235609968923,-0.030036652616647563,0.25343331629465493
2011-09,South,Tablets,54047.75538027385,148626.79258122778,72,928,43,10,8226.898664111908,19640.376285213577,16860.39207098145,35977.3990924268,-0.6462347570555655,0.9443153332918124,-0.3901672678645123
2012-05,North,Tablets,184868.31509907063,121373.93049688954,41,506,18,14,6764.056349905017,5792.733163825937,21994.163142500427,14585.782915982583,0.24898354223022934,2.6883808547745645,-0.5180113827308255
2021-03,North,Speakers,100715.9845143765,39661.80117591726,72,617,46,1,2851.454629074292,19915.07492696606,35948.14606586734,74044.30914526022,-0.45520147971055525,-0.673226359123851,4.076471353767722
2012-09,East,Tablets,161624.86437224137,109222.59334110912,83,430,19,12,6484.196076990296,18587.86538295145,38038.532225493815,37065.16617004071,0.28299754440423985,0.5342414702426608,-0.19997052208745514
2020-01,North,Tablets,163971.03606504796,62500.69978055461,49,799,16,5,4641.999210425043,15177.24907680772,38245.81036129186,62216.028140790506,0.6280537479295776,0.575841185410036,-0.15974598373610294
2023-08,North,Speakers,147583.24682183593,59246.23746976562,26,334,24,14,1551.6775655582128,19148.0352935168,33816.210725317,42124.06316050599,-0.09994319506959104,-0.052070813962334705,-0.3229387278599304
2012-06,East,Speakers,109229.97847164382,60787.52038838554,88,982,21,4,4431.422743926193,7287.017710329279,33531.354575457925,72364.82624240487,-0.32417590018776987,-0.4434528742735284,0.9523675115989743
2020-08,North,Headphones,141257.63252247882,139929.00584313803,82,510,44,17,3048.4137810585307,19138.84040794646,15924.277982341688,12035.057290444369,-0.042861330371688156,1.3618209665136325,-0.7142949566715111
2022-04,North,Smartwatches,56029.80368868148,89997.62112856499,41,282,30,13,8547.260804057514,8188.626253709547,43385.014917231245,28158.477472821007,-0.6033502566329274,-0.3568336987296735,1.3397044811060734
2012-05,East,Speakers,164284.36882818595,110336.5078573927,32,386,18,3,1944.995157303783,13193.193898032472,10355.832448725276,48204.31716455464,0.5040227154382741,0.815117760231495,-0.3338708918738823
2014-10,West,Laptops,64938.29724925084,63713.73909596408,84,222,29,11,4245.611043730831,12331.425720233376,26703.090427326813,32626.038685113963,-0.5751127197245498,-0.5457152967826759,0.6039484636386148
2023-04,West,Tablets,109512.63886994025,92754.53462221418,69,257,30,11,7259.427831769707,12686.871480900036,18616.37007143721,61988.19875581995,0.6864106930553009,0.45580114961562,0.899960928572761
2016-05,North,Smartwatches,65542.81814974498,72012.01658534278,86,422,29,5,9076.527259662722,9010.69641933299,14173.596518617982,58189.270155946346,0.1697848972293512,-0.19984533277306415,1.066492061302374
2020-04,North,Smartphones,175561.16687286418,68536.68484756809,91,112,29,6,4017.850390524849,16709.580409712707,22779.63219658944,11786.701180577078,1.6785721430494709,-0.048260441834120926,-0.7974420172483878
2014-12,East,Headphones,132545.3590153939,59636.26175642547,65,926,31,4,6457.946732193836,16138.749512356331,36287.491714152,52035.91002299742,-0.19319555499516683,-0.4595056258849164,0.0794865083424563
2015-09,East,Smartwatches,153643.26802539086,79080.82781920806,18,665,47,10,4362.846310628397,19309.47698491506,29883.316412580643,68512.04740573655,0.15917501123179023,0.326052731846284,0.31663013821527186
2018-01,West,Speakers,152387.32547639194,109203.61327560277,78,971,16,10,2825.930218437018,12604.865418601785,44941.03447495269,32093.540537132503,0.391504460570717,0.17733988661993805,-0.4822637021031474
2017-06,South,Tablets,176240.93474877567,56645.25312805308,71,888,24,12,3931.460208832199,13221.380995343889,33987.41818315153,19755.126200217997,2.260837263430545,-0.6188758961672727,-0.45090176892813727
2016-12,North,Tablets,69885.41050177021,145853.278425282,73,654,20,18,6723.119469081759,18550.59363790722,20125.36144060718,61680.796067836745,-0.6019312713250591,1.1281052439240846,4.2330838902982055
2019-04,South,Tablets,148959.2210607326,44953.40117564,31,878,29,15,7447.054047510552,18791.594345609414,30608.837811637142,73029.92229891478,-0.15479782677578302,-0.20640479663816336,2.6967580747780238
2020-02,South,Smartwatches,136270.1081605486,87624.86492657237,41,720,31,18,4335.450449218468,14743.05029110106,19095.432151814937,55983.29553290871,-0.08518514536948663,0.9492377136094388,-0.23341975767457968
2023-05,East,Tablets,54634.568385697305,40203.38596264193,56,934,22,3,2372.788442664876,17305.926319130685,17146.259004792482,69223.05579760061,-0.6444063635989019,-0.4916165261376175,0.01037785935155866
2017-03,North,Speakers,80213.43632342038,32719.8385282812,11,777,14,3,2256.017611202849,12577.095619897957,48200.82101685441,79906.55029652872,0.14778514925355646,-0.7756660742799623,0.29548506813445186
2022-07,North,Smartwatches,90135.73120673312,140721.2783638036,94,962,34,1,8313.526896069374,10822.93295177415,28721.31329390387,44957.02611933881,0.12369866369153004,3.3007937903535796,-0.43737996506536936
2011-07,East,Tablets,60883.456314374926,127246.1752740761,61,717,5,17,6879.461688630294,17961.02494169247,36048.32362944202,75470.20961455369,0.11437608300596569,2.165061156598021,0.09024672119674926
2021-03,South,Smartphones,103207.9708848202,113298.644775067,97,662,8,10,7552.277259674052,16659.07932329197,44937.2910875836,34105.35302570773,-0.2426220814089013,0.2929965126908747,-0.3907941163331561
2021-11,East,Smartphones,54080.37630732136,133822.89757799337,97,303,27,6,5394.287958689973,8636.173909895413,22887.10608151236,62195.39125897888,-0.11173938568673736,0.0516850293515827,-0.17589481231565163
2012-10,West,Laptops,132977.52383865943,126341.81075636744,23,401,11,11,5115.878028581775,5714.676858087916,41561.009604472274,73102.62996372531,-0.1273714961336434,0.15693800751365372,1.2777988573477872
2015-01,North,Tablets,81725.1440869681,107668.52651836709,46,142,34,14,2900.3511813144496,13483.997455430086,41553.07737608781,46461.26845109618,-0.09331024452971604,-0.23488098054358186,0.03345956042030784
2022-06,West,Tablets,93050.4658263798,131681.0790922043,36,894,30,17,2515.057328941246,17624.24782065458,42960.47609245416,53852.71312569158,-0.3002541847652601,0.04226050191834663,-0.26332728176244613
2020-12,East,Smartwatches,186570.7439256926,76896.06641521263,33,696,5,7,2385.220100987137,8708.021972865023,17578.581770816956,77934.56862741584,2.449878803828419,-0.42538931821890347,0.2530601874164551
2014-04,North,Smartwatches,125422.5273685288,96330.21998821512,73,828,33,4,9926.097826971982,16510.93076658395,48513.6093698407,27582.598112665524,0.5346871366180765,-0.10530752947768607,-0.4063313587381242
2021-08,West,Tablets,90352.08968666238,123157.27835743748,79,769,29,11,8388.025615371967,11210.108510946504,20991.251783472915,34918.451992555216,-0.028999061055236863,-0.06473064158897412,-0.3515934487635568
2012-02,West,Laptops,139769.26373720996,40175.7619495616,35,961,44,19,6635.166463625342,10035.628150815905,41072.59094822545,64059.368391157535,0.5469400234341504,-0.6737849156347862,0.8345420468471885
2010-10,South,Tablets,80250.71523012433,133037.45605949807,63,605,30,9,2929.6352496756326,7592.244517042873,16492.235984813276,33867.92308475736,-0.22243684725006463,0.17421930618516002,-0.006961662023301618
2018-12,North,Speakers,61159.35286462773,48819.6546835926,24,738,21,8,4038.929268191343,19014.403952786448,46969.08234254453,45054.27904676335,-0.5123734615479139,-0.49320519885073333,0.6334312983400607
2013-04,West,Smartwatches,53135.9531600403,133744.9503477047,38,290,35,4,4157.071446219314,8385.470495969526,27113.81190836219,13532.03983534292,-0.6198309146140675,2.3289959880689737,-0.7887578323795834
2016-11,West,Tablets,192729.35680643845,67359.94459595124,83,877,12,16,5299.060654129963,9187.829586843503,36746.138075593786,49583.88283916508,2.6270988915161917,-0.49635523120064284,2.6641839251508945
2019-12,South,Smartwatches,158691.62362146744,69213.94151630622,37,998,9,6,4797.971148614509,9972.317556336197,44007.67285074886,53874.93687336624,0.9774480908538761,-0.47974094239030085,0.59073636545529
2015-01,West,Tablets,169992.22224385734,38873.84278436416,68,159,5,6,9407.378657409245,9269.928693293428,21295.46064495258,15782.314995187862,-0.11797442247169654,-0.42289378327813043,-0.681704737678958
2014-05,West,Headphones,197137.6592268248,136307.95486748993,82,894,19,19,7487.286963168552,7443.5841591782755,25559.84050052139,27073.151838828653,0.1596863469672558,2.5064183292503235,0.7154106889314682
2017-02,West,Smartwatches,189744.30551201597,50941.248286904345,30,565,40,2,1732.647195907898,10316.75095269654,22535.56830557116,40323.07291730759,-0.037503507669745084,-0.6262782437281358,0.48941184082880707
2015-10,South,Laptops,160536.97979562738,105605.98824444185,19,478,11,11,4239.611200607005,12076.591960173311,21314.82056134208,64686.87434867822,0.011628566978189925,0.5257906995451482,0.20068584953938018
2016-09,West,Headphones,154098.0604728979,107276.11191042268,13,528,48,18,2196.6636654569365,13276.587699566842,30412.05799186016,11515.98910357906,-0.187864636795968,1.105879135631636,-0.7144069568508472
2014-01,West,Speakers,100527.4995403065,63738.18040975751,71,161,31,9,3514.190994405766,7347.494029628572,31869.799748332447,33194.465146650735,-0.34763942367732237,-0.40584926807395916,1.8824675716594945
2016-11,North,Tablets,65602.58776926532,148279.31489481652,13,401,39,16,9630.0370301867,16691.20649294483,13072.910207600858,10342.481383753173,0.07265012948178828,2.0372872535833504,-0.7704439710816732
2011-12,North,Speakers,136058.38225513638,37699.94617333019,15,737,31,11,7347.371906574917,9672.941035025313,36931.71441761383,46489.76726937185,1.0739788914070774,-0.7457504696452568,3.4950303069824065
2020-07,South,Smartwatches,136437.99426328886,102944.6413189822,99,271,24,14,1070.6697644444423,18769.22999564107,26800.05248037403,44914.29966364052,-0.1501148555492815,-0.0252007198616383,-0.30566594667194213
2015-11,East,Headphones,192835.5928123616,87545.2712948627,89,604,22,8,3959.7516319827214,9943.286524932522,45581.17360454799,62876.02345438622,0.033578945738481636,0.1384882917436634,-0.19322035700255769
2017-03,North,Speakers,116385.6209992564,59458.09285767296,81,162,44,13,4948.315633309748,17943.183173413483,45420.89667556549,10274.371080218258,-0.1445905862601664,0.5771399933651626,-0.7789971496160368
2010-07,South,Laptops,153621.14364591026,49626.20535875358,25,871,6,10,6422.512861294906,10287.988639666764,38803.71133497919,63109.95331695142,0.12594108756438116,-0.5179330878915512,0.40511938936099723
2015-08,West,Smartwatches,136245.59410950827,118450.12297907835,47,115,34,12,5497.543161861853,12587.491812216704,44151.32752020664,72385.89462724188,0.35530670445931656,0.8583856993969841,1.1806615743753142
2013-08,West,Headphones,76514.0343651574,139957.78493774237,58,790,42,3,1627.9547554263988,10585.320364355131,46900.56347472398,32219.40829613192,-0.43841094557774285,0.18157568280839076,-0.5548938303235891
2015-03,South,Speakers,138809.6461632375,42905.55143456669,70,941,34,2,5639.927218151335,10806.42971842739,33093.15481223726,33358.32351117271,-0.09641574806142938,-0.13542550504521766,-0.47142531791078635
2015-06,West,Headphones,131017.506404423,53277.625452720655,74,979,11,11,2172.3334844776746,14278.73305536053,48876.25436676646,10074.841314705103,0.7123330051994374,-0.6193307469361549,-0.6873052036801486
2021-04,West,Headphones,124085.89908640333,148352.36967546784,92,200,43,18,5672.797918584763,15393.92892141492,48215.95445559672,40037.90139013814,-0.05290596278502879,1.784515421152129,2.974047842490517
2015-04,East,Speakers,127013.44004727122,31802.720908544958,59,275,17,4,3214.617489748948,18057.102822445795,14395.306582060908,52910.98435331448,-0.34133819283631184,-0.6367282842561572,-0.1584871077017288
2019-12,West,Smartphones,74598.19579383057,90990.2363583508,26,292,37,8,2297.730691681302,13535.78813332686,30910.20145775136,18588.640398770996,-0.39881810630322745,-0.38666138897950264,-0.5357239077633169
2016-07,North,Tablets,119521.65968460018,91933.54200981771,37,912,44,11,3591.306451949454,8252.662287335203,14578.698573230313,56001.5430691678,0.026945241675204956,0.5461905619792153,4.450605456229848
2020-06,West,Smartwatches,140847.99077323952,61579.38301749286,53,998,34,15,1896.598706781956,19843.70145119664,37365.34259826084,35601.98692964006,0.8880884353088865,-0.3232308708928714,0.9152550248911111
2019-03,South,Smartwatches,123417.37980283092,109563.4656532393,21,372,34,2,3555.853509878325,15256.601576854177,40611.03143517733,57109.852275741294,-0.11088758444283886,1.5535964925268368,0.7120120636941925
2018-04,East,Smartwatches,123302.92926892207,143392.90877124164,79,566,27,19,8802.394341125699,10621.28311121234,45387.118649611526,27576.80955499416,-0.029213528717655257,3.5088251783108886,-0.4788074746285328
